date,price,slope,slope_prev,in_market,asset_ret,strat_ret,strat_equity,bh_equity
2009-07-23,0.5307,0.0015956495844259746,,False,0.049643987341772,0.0,100000.0,104964.3987341772
2009-07-24,0.5206,0.0016449109738210588,0.0015956495844259746,False,-0.01903146787262111,0.0,100000.0,102966.77215189871
2009-07-27,0.5146,0.0016853077914573981,0.0016449109738210588,False,-0.011525163273146344,0.0,100000.0,101780.06329113922
2009-07-28,0.5205,0.0017284663318369706,0.0016853077914573981,False,0.011465215701515818,0.0,100000.0,102946.99367088606
2009-07-29,0.5161,0.0017629142628561268,0.0017284663318369706,False,-0.008453410182516774,0.0,100000.0,102076.74050632911
2009-07-30,0.5221,0.001798663940619583,0.0017629142628561268,False,0.011625653943034386,0.0,100000.0,103263.44936708861
2009-07-31,0.5208,0.0018329916885194892,0.001798663940619583,False,-0.0024899444550852134,0.0,100000.0,103006.32911392406
2009-08-03,0.5411,0.0018724021512067203,0.0018329916885194892,False,0.03897849462365599,0.0,100000.0,107021.36075949369
2009-08-04,0.5391,0.0019091271612071646,0.0018724021512067203,False,-0.003696174459434487,0.0,100000.0,106625.79113924054
2009-08-05,0.5267,0.0019452909018178586,0.0019091271612071646,False,-0.023001298460397113,0.0,100000.0,104173.25949367089
2009-08-06,0.5145,0.001979430552468999,0.0019452909018178586,False,-0.02316309094361113,0.0,100000.0,101760.28481012658
2009-08-07,0.5282,0.0020242517445219787,0.001979430552468999,False,0.026627793974732805,0.0,100000.0,104469.93670886075
2009-08-10,0.5184,0.0020661771634294854,0.0020242517445219787,False,-0.018553578190079523,0.0,100000.0,102531.64556962025
2009-08-11,0.5034,0.002109912262767234,0.0020661771634294854,False,-0.02893518518518523,0.0,100000.0,99564.87341772151
2009-08-12,0.5297,0.002151290279567981,0.002109912262767234,False,0.052244735796583175,0.0,100000.0,104766.61392405062
2009-08-13,0.5439,0.0021966700742255215,0.002151290279567981,False,0.026807626958656128,0.0,100000.0,107575.15822784811
2009-08-14,0.5285,0.0022320814258411483,0.0021966700742255215,False,-0.028314028314028405,0.0,100000.0,104529.27215189874
2009-08-17,0.4869,0.002252881994755322,0.0022320814258411483,False,-0.07871333964049188,0.0,100000.0,96301.42405063292
2009-08-18,0.5075,0.002276789190630695,0.002252881994755322,False,0.042308482234544975,0.0,100000.0,100375.79113924051
2009-08-19,0.5148,0.0022953276145606474,0.002276789190630695,False,0.014384236453202082,0.0,100000.0,101819.62025316458
2009-08-20,0.5315,0.00231839388417263,0.0022953276145606474,False,0.032439782439782405,0.0,100000.0,105122.62658227849
2009-08-21,0.5543,0.002348579936886084,0.00231839388417263,False,0.04289746001881478,0.0,100000.0,109632.12025316458
2009-08-24,0.5517,0.0023673734832659232,0.002348579936886084,False,-0.004690600757712549,0.0,100000.0,109117.87974683545
2009-08-25,0.5526,0.002392926618960843,0.0023673734832659232,False,0.0016313213703100793,0.0,100000.0,109295.88607594938
2009-08-26,0.5563,0.0024151279612427217,0.002392926618960843,False,0.006695620702135363,0.0,100000.0,110027.68987341774
2009-08-27,0.5638,0.0024407813680608027,0.0024151279612427217,False,0.013481934208160906,0.0,100000.0,111511.07594936709
