date,price,slope,slope_prev,in_market,asset_ret,strat_ret,strat_equity,bh_equity
2009-10-02,0.5702,0.00219089672241806,,False,-0.006447116222338289,0.0,100000.0,99355.28837776618
2009-10-05,0.5853,0.0022086246156153904,0.00219089672241806,False,0.026481936162749964,0.0,100000.0,101986.4087820178
2009-10-06,0.6206,0.002227566189154729,0.0022086246156153904,False,0.06031095164872724,0.0,100000.0,108137.3061508974
2009-10-07,0.6237,0.0022476209405235133,0.002227566189154729,False,0.0049951659684175365,0.0,100000.0,108677.46994249872
2009-10-08,0.6302,0.002264389259731493,0.0022476209405235133,False,0.010421677088343628,0.0,100000.0,109810.0714410176
2009-10-09,0.6512,0.002284104402610065,0.002264389259731493,False,0.03332275468105372,0.0,100000.0,113469.2455131556
2009-10-12,0.6613,0.002304675016875422,0.002284104402610065,False,0.01550982800982803,0.0,100000.0,115229.13399546959
2009-10-13,0.6618,0.0023250901522538065,0.002304675016875422,False,0.0007560864962952163,0.0,100000.0,115316.25718766336
2009-10-14,0.6903,0.0023485223130578266,0.0023250901522538065,False,0.04306436990027196,0.0,100000.0,120282.27914270779
2009-10-15,0.6877,0.0023730248256206405,0.0023485223130578266,False,-0.0037664783427495685,0.0,100000.0,119829.23854330023
2009-10-16,0.6672,0.0023950468761719046,0.0023730248256206405,False,-0.02980950996073861,0.0,100000.0,116257.187663356
2009-10-19,0.6868,0.0024238579464486614,0.0023950468761719046,False,0.02937649880095905,0.0,100000.0,119672.41679735146
2009-10-20,0.6888,0.0024526856671416783,0.0024238579464486614,False,0.0029120559114734768,0.0,100000.0,120020.9095661265
2009-10-21,0.6803,0.0024833551338783472,0.0024526856671416783,False,-0.012340301974448242,0.0,100000.0,118539.81529883255
2009-10-22,0.693,0.0025105175129378236,0.0024833551338783472,False,0.018668234602381206,0.0,100000.0,120752.7443805541
2009-10-23,0.6879,0.002536936323408085,0.0025105175129378236,False,-0.007359307359307343,0.0,100000.0,119864.08782017772
2009-10-26,0.6803,0.0025588304207605195,0.002536936323408085,False,-0.01104811745893286,0.0,100000.0,118539.81529883255
2009-10-27,0.6573,0.002575181579539488,0.0025588304207605195,False,-0.033808613846832314,0.0,100000.0,114532.14845791951
2009-10-28,0.6213,0.002584702467561689,0.002575181579539488,False,-0.054769511638521284,0.0,100000.0,108259.27861996862
2009-10-29,0.6592,0.002595739893497337,0.002584702467561689,False,0.061001126669885775,0.0,100000.0,114863.21658825577
2009-10-30,0.6088,0.0025992434560864024,0.002595739893497337,False,-0.07645631067961167,0.0,100000.0,106081.19881512456
2009-11-02,0.6158,0.002604435235880897,0.0025992434560864024,False,0.011498028909329827,0.0,100000.0,107300.92350583724
2009-11-03,0.6118,0.0026030871521788047,0.002604435235880897,False,-0.006495615459564785,0.0,100000.0,106603.93796828715
2009-11-04,0.6253,0.0026075024375609387,0.0026030871521788047,False,0.022066034651846866,0.0,100000.0,108956.26415751872
