date,price,slope_up,slope_down,slope_up_prev,slope_down_prev,slope,vol,in_market,asset_ret,park_ret,strat_ret,strat_equity,bh_equity
2009-05-27,0.3377,-0.0012390225563909765,0.001961402953586498,-0.001126390977443608,0.001937627754336615,-0.0012390225563909765,85.61940931950598,False,-0.020023215322112597,0.0,0.0,100000.0,111341.90570392359
2009-05-28,0.3523,-0.0008794736842105258,0.002002626582278481,-0.0012390225563909765,0.001961402953586498,-0.0008794736842105258,72.70726498228326,False,0.043233639324844475,0.0,0.0,100000.0,116155.62149686787
2009-05-29,0.3632,-0.00031879699248120214,0.0020614943741209565,-0.0008794736842105258,0.002002626582278481,-0.00031879699248120214,72.16978160434296,False,0.030939540164632406,0.0,0.0,100000.0,119749.42301351806
2009-06-01,0.4003,0.0008390977443609033,0.002156289263947492,-0.00031879699248120214,0.0020614943741209565,0.0008390977443609033,82.0711511487518,False,0.10214757709251088,0.0,0.0,100000.0,131981.53643257509
2009-06-02,0.3937,0.0021306015037593994,0.0022543354430379745,0.0008390977443609033,0.002156289263947492,0.0021306015037593994,79.33237136260911,True,-0.016487634274294227,0.0,-0.016487634274294227,98351.23657257057,129805.47312891534
2009-06-03,0.3865,0.0031995488721804515,0.00236865682137834,0.0021306015037593994,0.0022543354430379745,0.0031995488721804515,81.01573431767245,True,-0.01828803657607314,0.0,-0.01828803657607314,96552.58556082938,127431.58588855928
2009-06-04,0.4021,0.004430225563909775,0.0024981106422878574,0.0031995488721804515,0.00236865682137834,0.004430225563909775,78.41888477573063,False,0.040362225097024584,0.0,0.0,96552.58556082938,132575.00824266413
2009-06-05,0.41,0.005167443609022556,0.0025992030004688233,0.004430225563909775,0.0024981106422878574,0.005167443609022556,70.44661492249904,False,0.01964685401641364,0.0,0.0,96552.58556082938,135179.6900758326
2009-06-08,0.4071,0.005708045112781955,0.002695112517580872,0.005167443609022556,0.0025992030004688233,0.005708045112781955,69.5533742162639,False,-0.007073170731707212,0.0,0.0,96552.58556082938,134223.54104846696
2009-06-09,0.4195,0.006335413533834587,0.002803711908110642,0.005708045112781955,0.002695112517580872,0.006335413533834587,58.52392666677632,False,0.030459346597887516,0.0,0.0,96552.58556082938,138311.902406858
2009-06-10,0.4183,0.006707293233082708,0.0029049273323956872,0.006335413533834587,0.002803711908110642,0.006707293233082708,55.795472637379994,False,-0.0028605482717520836,0.0,0.0,96552.58556082938,137916.2545334653
2009-06-11,0.4227,0.006608796992481203,0.0029746706516643228,0.006707293233082708,0.0029049273323956872,0.006608796992481203,54.73271709719392,False,0.01051876643557259,0.0,0.0,96552.58556082938,139366.96340257183
2009-06-12,0.421,0.006477894736842104,0.003038970932958274,0.006608796992481203,0.0029746706516643228,0.006477894736842104,55.30730229418788,False,-0.004021764845043796,0.0,0.0,96552.58556082938,138806.46224859884
2009-06-15,0.4017,0.005920526315789473,0.0030614662447257385,0.006477894736842104,0.003038970932958274,0.005920526315789473,40.461393143549465,False,-0.04584323040380045,0.0,0.0,96552.58556082938,132443.1256181999
2009-06-16,0.3884,0.0054196992481202995,0.0030671507266760434,0.005920526315789473,0.0030614662447257385,0.0054196992481202995,43.27072608594849,False,-0.03310928553646997,0.0,0.0,96552.58556082938,128058.02835476436
2009-06-17,0.3973,0.005099924812030075,0.0030524976558837322,0.0054196992481202995,0.0030671507266760434,0.005099924812030075,43.64132309398039,False,0.022914521112255226,0.0,0.0,96552.58556082938,130992.41674909339
2009-06-18,0.3907,0.00444578947368421,0.003040893108298172,0.005099924812030075,0.0030524976558837322,0.00444578947368421,39.27910093271914,False,-0.01661213189025923,0.0,0.0,96552.58556082938,128816.35344543365
2009-06-19,0.4063,0.0037063157894736843,0.003040394983591186,0.00444578947368421,0.003040893108298172,0.0037063157894736843,43.438644384010075,False,0.03992833375991811,0.0,0.0,96552.58556082938,133959.7757995385
2009-06-22,0.3721,0.0022788721804511275,0.0029970593061415846,0.0037063157894736843,0.003040394983591186,0.0022788721804511275,61.754856991658045,False,-0.08417425547624913,0.0,0.0,96552.58556082938,122683.8114078471
2009-06-23,0.369,0.001208646616541353,0.002944983591186123,0.0022788721804511275,0.0029970593061415846,0.001208646616541353,57.85145882211107,False,-0.008331093791991373,0.0,0.0,96552.58556082938,121661.72106824935
2009-06-24,0.3863,0.00023992481203007423,0.0028886615096108768,0.001208646616541353,0.002944983591186123,0.00023992481203007423,64.92771383970214,False,0.04688346883468819,0.0,0.0,96552.58556082938,127365.64457632715
2009-06-25,0.4077,-0.0002656390977443615,0.002847514064697609,0.00023992481203007423,0.0028886615096108768,-0.0002656390977443615,71.69186653073456,False,0.05539735956510494,0.0,0.0,96552.58556082938,134421.3649851633
2009-06-26,0.4071,-0.0006909774436090226,0.002811978434130333,-0.0002656390977443615,0.002847514064697609,-0.0006909774436090226,71.69919608148454,False,-0.0014716703458425018,0.0,0.0,96552.58556082938,134223.54104846696
2009-06-29,0.4142,-0.0004951127819548873,0.002760913033286451,-0.0006909774436090226,0.002811978434130333,-0.0004951127819548873,67.92011173336816,False,0.017440432326209843,0.0,0.0,96552.58556082938,136564.457632707
2009-06-30,0.4091,-0.0004972180451127816,0.002695066807313643,-0.0004951127819548873,0.002760913033286451,-0.0004972180451127816,65.4942642679795,False,-0.012312892322549507,0.0,0.0,96552.58556082938,134882.9541707881
2009-07-01,0.4151,-0.0005504511278195482,0.002617328879512424,-0.0004972180451127816,0.002695066807313643,-0.0005504511278195482,65.01415238016462,False,0.014666340747983453,0.0,0.0,96552.58556082938,136861.19353775153
2009-07-02,0.3891,-0.0007718045112781948,0.0025378961556493202,-0.0005504511278195482,0.002617328879512424,-0.0007718045112781948,73.30124136423643,False,-0.06263550951577934,0.0,0.0,96552.58556082938,128288.82294757677
2009-07-06,0.3807,-0.0009688721804511277,0.002458622831692452,-0.0007718045112781948,0.0025378961556493202,-0.0009688721804511277,70.42101203703974,False,-0.021588280647648506,0.0,0.0,96552.58556082938,125519.287833828
2009-07-07,0.3527,-0.0015676691729323302,0.0023635853258321612,-0.0009688721804511277,0.002458622831692452,-0.0015676691729323302,66.833280896005,False,-0.07354872603099549,0.0,0.0,96552.58556082938,116287.50412133211
2009-07-08,0.3544,-0.0018645864661654135,0.0022646870604781997,-0.0015676691729323302,0.0023635853258321612,-0.0018645864661654135,66.99408715759685,False,0.004819960306209126,0.0,0.0,96552.58556082938,116848.00527530505
2009-07-09,0.3594,-0.0020111278195488716,0.002158438818565401,-0.0018645864661654135,0.0022646870604781997,-0.0020111278195488716,62.08973098235193,False,0.014108352144469594,0.0,0.0,96552.58556082938,118496.5380811079
2009-07-10,0.3645,-0.0019267669172932328,0.002072898499765589,-0.0020111278195488716,0.002158438818565401,-0.0019267669172932328,53.77130169259355,False,0.014190317195325486,0.0,0.0,96552.58556082938,120178.04154302677
2009-07-13,0.3865,-0.0014674436090225563,0.0020137365213314584,-0.0019267669172932328,0.002072898499765589,-0.0014674436090225563,64.25101579777895,False,0.06035665294924564,0.0,0.0,96552.58556082938,127431.58588855928
2009-07-14,0.3906,-0.0012024060150375938,0.0019583063759962497,-0.0014674436090225563,0.0020137365213314584,-0.0012024060150375938,63.67731658068953,False,0.010608020698577025,0.0,0.0,96552.58556082938,128783.3827893176
2009-07-15,0.4402,-0.0004221052631578945,0.0019336380684481951,-0.0012024060150375938,0.0019583063759962497,-0.0004221052631578945,89.2152573524475,False,0.12698412698412698,0.0,0.0,96552.58556082938,145136.82822288174
2009-07-16,0.4609,0.0007165413533834582,0.0019609903891233,-0.0004221052631578945,0.0019336380684481951,0.0007165413533834582,91.29539942571547,False,0.04702407996365299,0.0,0.0,96552.58556082938,151961.7540389055
2009-07-17,0.475,0.0018567669172932324,0.0019870487576183777,0.0007165413533834582,0.0019609903891233,0.0018567669172932324,81.30287109233066,True,0.030592319375135624,0.0,0.030592319375135624,99506.35309480138,156610.61655126952
2009-07-20,0.4883,0.0033065413533834584,0.0020196190811064226,0.0018567669172932324,0.0019870487576183777,0.0033065413533834584,77.90758576615934,False,0.028000000000000025,0.0,0.0,99506.35309480138,160995.71381470506
2009-07-21,0.497,0.004217293233082706,0.002082599624941397,0.0033065413533834584,0.0020196190811064226,0.004217293233082706,54.443403710355106,False,0.01781691583043199,0.0,0.0,99506.35309480138,163864.16089680197
2009-07-22,0.5056,0.005014135338345865,0.002128442334739803,0.004217293233082706,0.002082599624941397,0.005014135338345865,52.901809699001845,False,0.01730382293762589,0.0,0.0,99506.35309480138,166699.6373227829
2009-07-23,0.5307,0.006237293233082706,0.002170212142522269,0.005014135338345865,0.002128442334739803,0.006237293233082706,51.79211387061841,False,0.049643987341772,0.0,0.0,99506.35309480138,174975.2720079131
2009-07-24,0.5206,0.007436917293233081,0.0022067616033755273,0.006237293233082706,0.002170212142522269,0.007436917293233081,58.53286758670685,False,-0.01903146787262111,0.0,0.0,99506.35309480138,171645.23574019136
2009-07-27,0.5146,0.00837157894736842,0.0022491385372714486,0.007436917293233081,0.0022067616033755273,0.00837157894736842,61.362119772662716,False,-0.011525163273146344,0.0,0.0,99506.35309480138,169666.99637322794
2009-07-28,0.5205,0.00934097744360902,0.002314259259259259,0.00837157894736842,0.0022491385372714486,0.00934097744360902,61.29363517855001,False,0.011465215701515818,0.0,0.0,99506.35309480138,171612.26508407533
2009-07-29,0.5161,0.010007142857142855,0.0023822925457102667,0.00934097744360902,0.002314259259259259,0.010007142857142855,37.082706754778684,False,-0.008453410182516774,0.0,0.0,99506.35309480138,170161.55621496882
2009-07-30,0.5221,0.010692857142857143,0.002442107360525082,0.010007142857142855,0.0023822925457102667,0.010692857142857143,33.083947207633464,False,0.011625653943034386,0.0,0.0,99506.35309480138,172139.79558193224
2009-07-31,0.5208,0.010788571428571429,0.002472062822315987,0.010692857142857143,0.002442107360525082,0.010788571428571429,32.24948823624437,False,-0.0024899444550852134,0.0,0.0,99506.35309480138,171711.1770524235
2009-08-03,0.5411,0.010843609022556393,0.0025301593999062354,0.010788571428571429,0.002472062822315987,0.010843609022556393,34.32177046770568,False,0.03897849462365599,0.0,0.0,99506.35309480138,178404.22024398303
2009-08-04,0.5391,0.010186766917293234,0.0026038150492264417,0.010843609022556393,0.0025301593999062354,0.010186766917293234,34.706647710802315,False,-0.003696174459434487,0.0,0.0,99506.35309480138,177744.8071216619
2009-08-05,0.5267,0.009099323308270678,0.002655924753867792,0.010186766917293234,0.0026038150492264417,0.009099323308270678,37.57759094462587,False,-0.023001298460397113,0.0,0.0,99506.35309480138,173656.44576327084
2009-08-06,0.5145,0.007657443609022556,0.0026844760900140642,0.009099323308270678,0.002655924753867792,0.007657443609022556,30.470513222711837,False,-0.02316309094361113,0.0,0.0,99506.35309480138,169634.02571711192
2009-08-07,0.5282,0.0062585714285714284,0.002715082044069386,0.007657443609022556,0.0026844760900140642,0.0062585714285714284,32.24084847195318,False,0.026627793974732805,0.0,0.0,99506.35309480138,174151.0056050117
2009-08-10,0.5184,0.004820902255639098,0.0027572351148616972,0.0062585714285714284,0.002715082044069386,0.004820902255639098,33.23278021934312,False,-0.018553578190079523,0.0,0.0,99506.35309480138,170919.88130563815
2009-08-11,0.5034,0.0030353383458646614,0.002780604781997187,0.004820902255639098,0.0027572351148616972,0.0030353383458646614,35.772845829057474,False,-0.02893518518518523,0.0,0.0,99506.35309480138,165974.28288822965
2009-08-12,0.5297,0.002239022556390976,0.002794823019221753,0.0030353383458646614,0.002780604781997187,0.002239022556390976,44.6987605168946,False,0.052244735796583175,0.0,0.0,99506.35309480138,174645.56544675256
2009-08-13,0.5439,0.0018378195488721802,0.0028308309892170654,0.002239022556390976,0.002794823019221753,0.0018378195488721802,46.13694398506987,False,0.026807626958656128,0.0,0.0,99506.35309480138,179327.39861523267
2009-08-14,0.5285,0.0013144360902255633,0.0028490904828879513,0.0018378195488721802,0.0028308309892170654,0.0013144360902255633,48.97647978279209,False,-0.028314028314028405,0.0,0.0,99506.35309480138,174249.9175733599
2009-08-17,0.4869,0.00032631578947368416,0.0028277508204406936,0.0013144360902255633,0.0028490904828879513,0.00032631578947368416,59.71095790704759,False,-0.07871333964049188,0.0,0.0,99506.35309480138,160534.12462908032
2009-08-18,0.5075,-0.0002280451127819554,0.002839248710736052,0.00032631578947368416,0.0028277508204406936,-0.0002280451127819554,65.20812588189973,False,0.042308482234544975,0.0,0.0,99506.35309480138,167326.079788988
2009-08-19,0.5148,-0.0005581203007518785,0.0028490142991092356,-0.0002280451127819554,0.002839248710736052,-0.0005581203007518785,65.15469248801055,False,0.014384236453202082,0.0,0.0,99506.35309480138,169732.93768546017
2009-08-20,0.5315,-0.0002671428571428567,0.002864715189873418,-0.0005581203007518785,0.0028490142991092356,-0.0002671428571428567,66.04360068049957,False,0.032439782439782405,0.0,0.0,99506.35309480138,175239.03725684164
2009-08-21,0.5543,0.00018887218045112814,0.002914173699015471,-0.0002671428571428567,0.002864715189873418,0.00018887218045112814,68.02079230897895,False,0.04289746001881478,0.0,0.0,99506.35309480138,182756.34685130257
2009-08-24,0.5517,0.00046233082706766853,0.0029602918424753866,0.00018887218045112814,0.002914173699015471,0.00046233082706766853,67.01805758424148,True,-0.004690600757712549,0.0,-0.004690600757712549,99039.6085195777,181899.10979228507
2009-08-25,0.5526,0.0007860150375939837,0.003008373183309892,0.00046233082706766853,0.0029602918424753866,0.0007860150375939837,64.15467428605763,True,0.0016313213703100793,0.0,0.0016313213703100793,99201.17394946283,182195.8456973296
2009-08-26,0.5563,0.0010448120300751873,0.0030735759493670882,0.0007860150375939837,0.003008373183309892,0.0010448120300751873,59.819594858982114,True,0.006695620702135363,0.0,0.006695620702135363,99865.38738343498,183415.7599736237
2009-08-27,0.5638,0.0014450375939849616,0.003136529535864979,0.0010448120300751873,0.0030735759493670882,0.0014450375939849616,58.85326645196687,True,0.013481934208160906,0.0,0.013481934208160906,101211.76596581093,185888.55918232794
2009-08-28,0.5685,0.0018291729323308273,0.0031976711204875757,0.0014450375939849616,0.003136529535864979,0.0018291729323308273,56.0278558475992,True,0.008336289464349056,0.0,0.008336289464349056,102055.4965440999,187438.1800197826
2009-08-31,0.5537,0.0022506766917293236,0.0032075656352555082,0.0018291729323308273,0.0031976711204875757,0.0022506766917293236,33.73719313280342,True,-0.026033421284080926,0.0,-0.026033421284080926,99398.64280821127,182558.5229146062
2009-09-01,0.52,0.0021402255639097756,0.003179203000468823,0.0022506766917293236,0.0032075656352555082,0.0021402255639097756,46.98626381009886,True,-0.060863283366443865,0.0,-0.060863283366443865,93348.91504473517,171447.4118034951
2009-09-02,0.5197,0.001858421052631581,0.0031480543834974213,0.0021402255639097756,0.003179203000468823,0.001858421052631581,46.52693429167434,True,-0.0005769230769230305,0.0,-0.0005769230769230305,93295.05990144014,171348.49983514694
2009-09-03,0.5287,0.0015230827067669182,0.003114814814814815,0.001858421052631581,0.0031480543834974213,0.0015230827067669182,44.313155136192655,True,0.017317683278814444,0.0,0.017317683278814444,94910.7142002913,174315.858885592
2009-09-04,0.5564,0.00177842105263158,0.0030791643225503984,0.0015230827067669182,0.003114814814814815,0.00177842105263158,46.90654509295602,True,0.05239266124456221,0.0,0.05239266124456221,99883.33909786661,183448.73062973973
2009-09-08,0.5716,0.0020537593984962417,0.003062484763244257,0.00177842105263158,0.0030791643225503984,0.0020537593984962417,48.60732004856976,True,0.027318475916606744,0.0,0.027318475916606744,102611.99969148196,188460.27035938035
2009-09-09,0.5834,0.002180827067669174,0.0030517651195499295,0.0020537593984962417,0.003062484763244257,0.002180827067669174,49.311493818566916,True,0.020643806857942648,0.0,0.020643806857942648,104730.30199442017,192350.80778107504
2009-09-10,0.6066,0.002934285714285715,0.003079340131270511,0.002180827067669174,0.0030517651195499295,0.002934285714285715,52.12990490575831,True,0.03976688378471027,0.0,0.03976688378471027,108895.09974256987,200000.00000000023
2009-09-11,0.6047,0.0037691729323308283,0.0031069995311767463,0.002934285714285715,0.003079340131270511,0.0037691729323308283,52.36927313919547,True,-0.0031322123310254524,0.0,-0.0031322123310254524,108554.01716836795,199373.55753379513
2009-09-14,0.6036,0.004253759398496242,0.0031180743084857003,0.0037691729323308283,0.0031069995311767463,0.004253759398496242,52.54523262739901,True,-0.001819083843228042,0.0,-0.001819083843228042,108356.54830961947,199010.8803165185
2009-09-15,0.6138,0.004114285714285717,0.003119023675574308,0.004253759398496242,0.0031180743084857003,0.004114285714285717,49.477082829609614,True,0.016898608349900535,0.0,0.016898608349900535,110187.62318165081,202373.8872403563
2009-09-16,0.6323,0.0043735338345864665,0.00312617674636662,0.004114285714285717,0.003119023675574308,0.0043735338345864665,28.59327431899245,True,0.0301401107852719,0.0,0.0301401107852719,113508.69035151157,208473.45862182678
2009-09-17,0.6287,0.004508947368421055,0.003151956165025785,0.0043735338345864665,0.00312617674636662,0.004508947368421055,29.699756589383057,True,-0.005693499920923495,0.0,-0.005693499920923495,112862.42863197111,207286.51500164875
2009-09-18,0.6294,0.004746766917293233,0.003165173464603844,0.004508947368421055,0.003151956165025785,0.004746766917293233,31.046206952625376,True,0.0011134086209638738,0.0,0.0011134086209638738,112988.09063299287,207517.30959446114
2009-09-21,0.6286,0.005185939849624062,0.0031846729957805907,0.004746766917293233,0.003165173464603844,0.005185939849624062,25.85424341554966,True,-0.0012710517953604672,0.0,-0.0012710517953604672,112844.47691753945,207253.54434553275
2009-09-22,0.6362,0.005580902255639099,0.0032150808720112518,0.005185939849624062,0.0031846729957805907,0.005580902255639099,24.5209890657973,True,0.012090359529112193,0.0,0.012090359529112193,114208.80721434709,209759.314210353
2009-09-23,0.6301,0.0057758646616541355,0.0032686626816690106,0.005580902255639099,0.0032150808720112518,0.0057758646616541355,25.79413190178198,True,-0.009588179817667353,0.0,-0.009588179817667353,113113.75263401464,207748.10418727357
2009-09-24,0.6185,0.005746992481203008,0.003299851148616972,0.0057758646616541355,0.0032686626816690106,0.005746992481203008,22.17374541269597,True,-0.018409776225995822,0.0,-0.018409776225995822,111031.35375993978,203923.508077811
2009-09-25,0.6075,0.005585864661654136,0.003308749413970933,0.005746992481203008,0.003299851148616972,0.005585864661654136,24.270485658277842,True,-0.017784963621665373,0.0,-0.017784963621665373,109056.66517245497,200296.73590504474
2009-09-28,0.6391,0.005884661654135339,0.0033565365682137836,0.005585864661654136,0.003308749413970933,0.005884661654135339,34.889294781835936,True,0.052016460905349726,0.0,0.052016460905349726,114729.4069328658,210715.46323771865
2009-09-29,0.6256,0.005650751879699247,0.0033937681669010786,0.005884661654135339,0.0033565365682137836,0.005650751879699247,36.70911621320245,True,-0.021123454858394508,0.0,-0.021123454858394508,112305.92548458904,206264.42466205102
2009-09-30,0.6276,0.004805187969924814,0.0034250445382090953,0.005650751879699247,0.0033937681669010786,0.004805187969924814,33.34826593346749,True,0.0031969309462915874,0.0,0.0031969309462915874,112664.95977322264,206923.8377843722
2009-10-01,0.5739,0.0030259398496240613,0.003413202062822316,0.004805187969924814,0.0034250445382090953,0.0030259398496240613,55.78450494819202,True,-0.08556405353728502,0.0,-0.08556405353728502,103024.88912341054,189218.59545004967
2009-10-02,0.5702,0.0012544360902255647,0.003393175105485232,0.0030259398496240613,0.003413202062822316,0.0012544360902255647,55.52434409688565,True,-0.006447116222338289,0.0,-0.006447116222338289,102360.6756894384,187998.6811737556
2009-10-05,0.5853,7.360902255639197e-05,0.0033877461322081577,0.0012544360902255647,0.003393175105485232,7.360902255639197e-05,58.346965677152795,True,0.026481936162749964,0.0,0.026481936162749964,105071.38456862206,192977.25024728017
2009-10-06,0.6206,-0.0004063909774436081,0.003409576887013597,7.360902255639197e-05,0.0033877461322081577,-0.0004063909774436081,66.70506232451795,True,0.06031095164872724,0.0,0.06031095164872724,111408.33976300506,204615.89185624823
2009-10-07,0.6237,-0.0007294736842105251,0.0034112763713080173,-0.0004063909774436081,0.003409576887013597,-0.0007294736842105251,66.66982861287907,True,0.0049951659684175365,0.0,0.0049951659684175365,111964.84291038713,205637.98219584598
2009-10-08,0.6302,-0.0006539849624060142,0.0034011638537271454,-0.0007294736842105251,0.0034112763713080173,-0.0006539849624060142,66.1163648679318,True,0.010421677088343628,0.0,0.010421677088343628,113131.7043484463,207781.07484338962
2009-10-09,0.6512,-0.0003439849624060143,0.003413277074542898,-0.0006539849624060142,0.0034011638537271454,-0.0003439849624060143,66.75920393724928,True,0.03332275468105372,0.0,0.03332275468105372,116901.56437909909,214704.91262776154
2009-10-12,0.6613,2.3007518796992953e-05,0.0034225246132208163,-0.0003439849624060143,0.003413277074542898,2.3007518796992953e-05,62.49473751583081,True,0.01550982800982803,0.0,0.01550982800982803,118714.68753669877,218034.94889548328
2009-10-13,0.6618,0.00047142857142857267,0.003440702062822316,2.3007518796992953e-05,0.0034225246132208163,0.00047142857142857267,61.00960598114943,True,0.0007560864962952163,0.0,0.0007560864962952163,118804.44610885717,218199.80217606356
2009-10-14,0.6903,0.0015469172932330833,0.0034468108298171592,0.00047142857142857267,0.003440702062822316,0.0015469172932330833,63.65366904944173,True,0.04306436990027196,0.0,0.04306436990027196,123920.6847218859,227596.43916913972
2009-10-15,0.6877,0.002441203007518797,0.0034401101734646044,0.0015469172932330833,0.0034468108298171592,0.002441203007518797,33.95790011318544,True,-0.0037664783427495685,0.0,-0.0037664783427495685,123453.94014666222,226739.20211012222
2009-10-16,0.6672,0.002964962406015037,0.0034233813877168305,0.002441203007518797,0.0034401101734646044,0.002964962406015037,40.28715701309296,True,-0.02980950996073861,0.0,-0.02980950996073861,119773.83868816786,219980.2176063306
