date,price,park_price,slope_up,slope_down,slope_up_prev,slope_down_prev,slope,vol,in_market,asset_ret,park_ret,park_active,strat_ret,strat_equity,bh_equity,park_bh_equity
2009-05-20,0.3317,6.8433,-0.0004227067669172931,0.0018084470229723392,-7.796992481203038e-05,0.0017716104078762305,-0.0004227067669172931,83.70073986354427,False,-0.028981264637002346,-0.010368763557483729,True,-0.010368763557483729,102690.57623049222,109363.66633696016,102690.57623049222
2009-05-21,0.3178,6.7238,-0.0009378947368421048,0.001838834974214721,-0.0004227067669172931,0.0018084470229723392,-0.0009378947368421048,69.7731439476258,False,-0.041905336147120775,-0.01746233542296849,True,-0.01746233542296849,100897.35894357745,104780.7451368283,100897.35894357745
2009-05-22,0.3136,6.7477,-0.0012284962406015033,0.0018860654008438817,-0.0009378947368421048,0.001838834974214721,-0.0012284962406015033,69.97778658179293,False,-0.013215859030837107,0.0035545376126595585,True,0.0035545376126595585,101256.00240096042,103395.97757995389,101256.00240096042
2009-05-26,0.3446,6.923,-0.001126390977443608,0.001937627754336615,-0.0012284962406015033,0.0018860654008438817,-0.001126390977443608,85.53449679021507,False,0.0988520408163267,0.02597922254990581,True,0.02597922254990581,103886.55462184877,113616.8809759315,103886.55462184877
2009-05-27,0.3377,6.8552,-0.0012390225563909765,0.001961402953586498,-0.001126390977443608,0.001937627754336615,-0.0012390225563909765,85.61940931950598,False,-0.020023215322112597,-0.009793442149357179,True,-0.009793442149357179,102869.14765906366,111341.90570392359,102869.14765906366
2009-05-28,0.3523,6.9548,-0.0008794736842105258,0.002002626582278481,-0.0012390225563909765,0.001961402953586498,-0.0008794736842105258,72.70726498228326,False,0.043233639324844475,0.014529116583031909,True,0.014529116583031909,104363.7454981993,116155.62149686787,104363.7454981993
2009-05-29,0.3632,7.0305,-0.00031879699248120214,0.0020614943741209565,-0.0008794736842105258,0.002002626582278481,-0.00031879699248120214,72.16978160434296,False,0.030939540164632406,0.010884568930810357,True,0.010884568930810357,105499.69987995201,119749.42301351806,105499.69987995201
2009-06-01,0.4003,7.2297,0.0008390977443609033,0.002156289263947492,-0.00031879699248120214,0.0020614943741209565,0.0008390977443609033,82.0711511487518,False,0.10214757709251088,0.028333688926818867,True,0.028333688926818867,108488.89555822332,131981.53643257509,108488.89555822332
2009-06-02,0.3937,7.2137,0.0021306015037593994,0.0022543354430379745,0.0008390977443609033,0.002156289263947492,0.0021306015037593994,79.33237136260911,True,-0.016487634274294227,-0.0022130932127197855,True,-0.016487634274294227,106700.17032543724,129805.47312891534,108248.79951980794
2009-06-03,0.3865,7.1341,0.0031995488721804515,0.00236865682137834,0.0021306015037593994,0.0022543354430379745,0.0031995488721804515,81.01573431767245,True,-0.01828803657607314,-0.011034559241443365,True,-0.01828803657607314,104748.83370785242,127431.58588855928,107054.32172869149
2009-06-04,0.4021,7.2337,0.004430225563909775,0.0024981106422878574,0.0031995488721804515,0.00236865682137834,0.004430225563909775,78.41888477573063,False,0.040362225097024584,0.01396111632861885,True,0.01396111632861885,106211.24436053491,132575.00824266413,108548.91956782715
2009-06-05,0.41,7.3054,0.005167443609022556,0.0025992030004688233,0.004430225563909775,0.0024981106422878574,0.005167443609022556,70.44661492249904,False,0.01964685401641364,0.00991193994774453,True,0.00991193994774453,107264.00383641175,135179.6900758326,109624.849939976
2009-06-08,0.4071,7.2615,0.005708045112781955,0.002695112517580872,0.005167443609022556,0.0025992030004688233,0.005708045112781955,69.5533742162639,False,-0.007073170731707212,-0.006009253428970296,True,-0.006009253428970296,106619.42725355271,134223.54104846696,108966.08643457387
2009-06-09,0.4195,7.2934,0.006335413533834587,0.002803711908110642,0.005708045112781955,0.002695112517580872,0.006335413533834587,58.52392666677632,False,0.030459346597887516,0.004393031742752962,True,0.004393031742752962,107087.8097818717,138311.902406858,109444.77791116452
2009-06-10,0.4183,7.3133,0.006707293233082708,0.0029049273323956872,0.006335413533834587,0.002803711908110642,0.006707293233082708,55.795472637379994,False,-0.0028605482717520836,0.0027284942550798164,True,0.0027284942550798164,107379.99825565063,137916.2545334653,109743.3973589436
2009-06-11,0.4227,7.3412,0.006608796992481203,0.0029746706516643228,0.006707293233082708,0.0029049273323956872,0.006608796992481203,54.73271709719392,False,0.01051876643557259,0.003814967251446033,True,0.003814967251446033,107789.64943245628,139366.96340257183,110162.0648259304
2009-06-12,0.421,7.3213,0.006477894736842104,0.003038970932958274,0.006608796992481203,0.0029746706516643228,0.006477894736842104,55.30730229418788,False,-0.004021764845043796,-0.0027107284912547547,True,-0.0027107284912547547,107497.46095867736,138806.46224859884,109863.44537815129
2009-06-15,0.4017,7.2456,0.005920526315789473,0.0030614662447257385,0.006477894736842104,0.003038970932958274,0.005920526315789473,40.461393143549465,False,-0.04584323040380045,-0.010339693770232139,True,-0.010339693770232139,106385.97013128715,132443.1256181999,108727.49099639858
2009-06-16,0.3884,7.154,0.0054196992481202995,0.0030671507266760434,0.005920526315789473,0.0030614662447257385,0.0054196992481202995,43.27072608594849,False,-0.03310928553646997,-0.012642155239041553,True,-0.012642155239041553,105041.02218163139,128058.02835476436,107352.9411764706
2009-06-17,0.3973,7.1938,0.005099924812030075,0.0030524976558837322,0.0054196992481202995,0.0030671507266760434,0.005099924812030075,43.64132309398039,False,0.022914521112255226,0.005563321218898576,True,0.005563321218898576,105625.39912918925,130992.41674909339,107950.18007202883
2009-06-18,0.3907,7.162,0.00444578947368421,0.003040893108298172,0.005099924812030075,0.0030524976558837322,0.00444578947368421,39.27910093271914,False,-0.01661213189025923,-0.004420473185242968,True,-0.004420473185242968,105158.48488465809,128816.35344543365,107472.98919567827
2009-06-19,0.4063,7.2504,0.0037063157894736843,0.003040394983591186,0.00444578947368421,0.003040893108298172,0.0037063157894736843,43.438644384010075,False,0.03992833375991811,0.012342920971795568,True,0.012342920971795568,106456.44775310319,133959.7757995385,108799.51980792318
2009-06-22,0.3721,7.0703,0.0022788721804511275,0.0029970593061415846,0.0037063157894736843,0.003040394983591186,0.0022788721804511275,61.754856991658045,False,-0.08417425547624913,-0.024840008827099247,True,-0.024840008827099247,103812.06865121449,122683.8114078471,106096.9387755102
2009-06-23,0.369,7.0743,0.001208646616541353,0.002944983591186123,0.0022788721804511275,0.0029970593061415846,0.001208646616541353,57.85145882211107,False,-0.008331093791991373,0.0005657468565691826,True,0.0005657468565691826,103870.80000272786,121661.72106824935,106156.96278511407
2009-06-24,0.3863,7.1744,0.00023992481203007423,0.0028886615096108768,0.001208646616541353,0.002944983591186123,0.00023992481203007423,64.92771383970214,False,0.04688346883468819,0.014149809875181996,True,0.014149809875181996,105340.55207434951,127365.64457632715,107659.06362545019
2009-06-25,0.4077,7.2784,-0.0002656390977443615,0.002847514064697609,0.00023992481203007423,0.0028886615096108768,-0.0002656390977443615,71.69186653073456,False,0.05539735956510494,0.014495985727029481,True,0.014495985727029481,106867.56721369668,134421.3649851633,109219.68787515008
2009-06-26,0.4071,7.2664,-0.0006909774436090226,0.002811978434130333,-0.0002656390977443615,0.002847514064697609,-0.0006909774436090226,71.69919608148454,False,-0.0014716703458425018,-0.0016487140030776448,True,-0.0016487140030776448,106691.37315915662,134223.54104846696,109039.61584633855
2009-06-29,0.4142,7.3424,-0.0004951127819548873,0.002760913033286451,-0.0006909774436090226,0.002811978434130333,-0.0004951127819548873,67.92011173336816,False,0.017440432326209843,0.010459099416492368,True,0.010459099416492368,107807.26883791032,136564.457632707,110180.07202881153
2009-06-30,0.4091,7.2864,-0.0004972180451127816,0.002695066807313643,-0.0004951127819548873,0.002760913033286451,-0.0004972180451127816,65.4942642679795,False,-0.012312892322549507,-0.007626933972542882,True,-0.007626933972542882,106985.0299167234,134882.9541707881,109339.73589435777
2009-07-01,0.4151,7.3184,-0.0005504511278195482,0.002617328879512424,-0.0004972180451127816,0.002695066807313643,-0.0005504511278195482,65.01415238016462,False,0.014666340747983453,0.004391743522178082,True,0.004391743522178082,107454.8807288302,136861.19353775153,109819.92797118847
2009-07-02,0.3891,7.1343,-0.0007718045112781948,0.0025378961556493202,-0.0005504511278195482,0.002617328879512424,-0.0007718045112781948,73.30124136423643,False,-0.06263550951577934,-0.025155771753388678,True,-0.025155771753388678,104751.77027542815,128288.82294757677,107057.32292917167
2009-07-06,0.3807,7.1143,-0.0009688721804511277,0.002458622831692452,-0.0007718045112781948,0.0025378961556493202,-0.0009688721804511277,70.42101203703974,False,-0.021588280647648506,-0.002803358423391189,True,-0.002803358423391189,104458.11351786138,125519.287833828,106757.20288115247
2009-07-07,0.3527,6.9383,-0.0015676691729323302,0.0023635853258321612,-0.0009688721804511277,0.002458622831692452,-0.0015676691729323302,66.833280896005,False,-0.07354872603099549,-0.024738906146774875,True,-0.024738906146774875,101873.93405127386,116287.50412133211,104116.14645858342
2009-07-08,0.3544,6.9423,-0.0018645864661654135,0.0022646870604781997,-0.0015676691729323302,0.0023635853258321612,-0.0018645864661654135,66.99408715759685,False,0.004819960306209126,0.0005765100961330205,True,0.0005765100961330205,101932.6654027872,116848.00527530505,104176.17046818725
2009-07-09,0.3594,6.9863,-0.0020111278195488716,0.002158438818565401,-0.0018645864661654135,0.0022646870604781997,-0.0020111278195488716,62.08973098235193,False,0.014108352144469594,0.006337957161171248,True,0.006337957161171248,102578.71026943409,118496.5380811079,104836.4345738295
2009-07-10,0.3645,7.0143,-0.0019267669172932328,0.002072898499765589,-0.0020111278195488716,0.002158438818565401,-0.0019267669172932328,53.77130169259355,False,0.014190317195325486,0.004007843923106824,True,0.004007843923106824,102989.82973002757,120178.04154302677,105256.60264105641
2009-07-13,0.3865,7.1464,-0.0014674436090225563,0.0020137365213314584,-0.0019267669172932328,0.002072898499765589,-0.0014674436090225563,64.25101579777895,False,0.06035665294924564,0.01883295553369546,True,0.01883295553369546,104929.43261375604,127431.58588855928,107238.89555822327
2009-07-14,0.3906,7.1544,-0.0012024060150375938,0.0019583063759962497,-0.0014674436090225563,0.0020137365213314584,-0.0012024060150375938,63.67731658068953,False,0.010608020698577025,0.0011194447554012665,True,0.0011194447554012665,105046.89531678276,128783.3827893176,107358.94357743097
2009-07-15,0.4402,7.4224,-0.0004221052631578945,0.0019336380684481951,-0.0012024060150375938,0.0019583063759962497,-0.0004221052631578945,89.2152573524475,False,0.12698412698412698,0.0374594655037459,True,0.0374594655037459,108981.8958681774,145136.82822288174,111380.55222088833
2009-07-16,0.4609,7.5305,0.0007165413533834582,0.0019609903891233,-0.0004221052631578945,0.0019336380684481951,0.0007165413533834582,91.29539942571547,False,0.04702407996365299,0.014564022418624756,True,0.014564022418624756,110569.11064282575,151961.7540389055,113002.70108043216
2009-07-17,0.475,7.6025,0.0018567669172932324,0.0019870487576183777,0.0007165413533834582,0.0019609903891233,0.0018567669172932324,81.30287109233066,True,0.030592319375135624,0.009561118119646883,True,0.030592319375135624,113951.67618863577,156610.61655126952,114083.1332533013
2009-07-20,0.4883,7.6705,0.0033065413533834584,0.0020196190811064226,0.0018567669172932324,0.0019870487576183777,0.0033065413533834584,77.90758576615934,False,0.028000000000000025,0.008944426175599984,True,0.008944426175599984,114970.9085438909,160995.71381470506,115103.5414165666
2009-07-21,0.497,7.7145,0.004217293233082706,0.002082599624941397,0.0033065413533834584,0.0020196190811064226,0.004217293233082706,54.443403710355106,False,0.01781691583043199,0.005736262303630779,True,0.005736262303630779,115630.4118325854,163864.16089680197,115763.80552220886
2009-07-22,0.5056,7.7586,0.005014135338345865,0.002128442334739803,0.004217293233082706,0.002082599624941397,0.005014135338345865,52.901809699001845,False,0.01730382293762589,0.005716507874781396,True,0.005716507874781396,116291.41399239058,166699.6373227829,116425.57022809124
2009-07-23,0.5307,7.9106,0.006237293233082706,0.002170212142522269,0.005014135338345865,0.002128442334739803,0.006237293233082706,51.79211387061841,False,0.049643987341772,0.01959116335421318,True,0.01959116335421318,118569.69808060794,174975.2720079131,118706.4825930372
2009-07-24,0.5206,7.8634,0.007436917293233081,0.0022067616033755273,0.006237293233082706,0.002170212142522269,0.007436917293233081,58.53286758670685,False,-0.01903146787262111,-0.005966677622430527,True,-0.005966677622430527,117862.23091637202,171645.23574019136,117998.19927971189
2009-07-27,0.5146,7.8626,0.00837157894736842,0.0022491385372714486,0.007436917293233081,0.0022067616033755273,0.00837157894736842,61.362119772662716,False,-0.011525163273146344,-0.00010173716204198158,True,-0.00010173716204198158,117850.23994748664,169666.99637322794,117986.19447779111
2009-07-28,0.5205,7.8786,0.00934097744360902,0.002314259259259259,0.00837157894736842,0.0022491385372714486,0.00934097744360902,61.29363517855001,False,0.011465215701515818,0.0020349502709027245,True,0.0020349502709027245,118090.05932519374,171612.26508407533,118226.29051620649
2009-07-29,0.5161,7.8706,0.010007142857142855,0.0023822925457102667,0.00934097744360902,0.002314259259259259,0.010007142857142855,37.082706754778684,False,-0.008453410182516774,-0.0010154088289797691,True,-0.0010154088289797691,117970.14963634021,170161.55621496882,118106.24249699879
2009-07-30,0.5221,7.9106,0.010692857142857143,0.002442107360525082,0.010007142857142855,0.0023822925457102667,0.010692857142857143,33.083947207633464,False,0.011625653943034386,0.005082204660381784,True,0.005082204660381784,118569.69808060795,172139.79558193224,118706.48259303722
2009-07-31,0.5208,7.8826,0.010788571428571429,0.002472062822315987,0.010692857142857143,0.002442107360525082,0.010788571428571429,32.24948823624437,False,-0.0024899444550852134,-0.0035395545217808966,True,-0.0035395545217808966,118150.01416962054,171711.1770524235,118286.31452581033
2009-08-03,0.5411,7.9906,0.010843609022556393,0.0025301593999062354,0.010788571428571429,0.002472062822315987,0.010843609022556393,34.32177046770568,False,0.03897849462365599,0.013701063101007271,True,0.013701063101007271,119768.7949691434,178404.22024398303,119906.96278511405
2009-08-04,0.5391,7.9666,0.010186766917293234,0.0026038150492264417,0.010843609022556393,0.0025301593999062354,0.010186766917293234,34.706647710802315,False,-0.003696174459434487,-0.003003529146747397,True,-0.003003529146747397,119409.06590258278,177744.8071216619,119546.81872749102
2009-08-05,0.5267,7.8946,0.009099323308270678,0.002655924753867792,0.010186766917293234,0.0026038150492264417,0.009099323308270678,37.57759094462587,False,-0.023001298460397113,-0.009037732533326626,True,-0.009037732533326626,118329.87870290085,173656.44576327084,118466.38655462187
2009-08-06,0.5145,7.8386,0.007657443609022556,0.0026844760900140642,0.009099323308270678,0.002655924753867792,0.007657443609022556,30.470513222711837,False,-0.02316309094361113,-0.00709345628657565,True,-0.00709345628657565,117490.51088092604,169634.02571711192,117626.05042016809
2009-08-07,0.5282,7.9186,0.0062585714285714284,0.002715082044069386,0.007657443609022556,0.0026844760900140642,0.0062585714285714284,32.24084847195318,False,0.026627793974732805,0.010205904115530906,True,0.010205904115530906,118689.60776946151,174151.0056050117,118826.53061224493
2009-08-10,0.5184,7.8826,0.004820902255639098,0.0027572351148616972,0.0062585714285714284,0.002715082044069386,0.004820902255639098,33.23278021934312,False,-0.018553578190079523,-0.004546258176950424,True,-0.004546258176950424,118150.01416962057,170919.88130563815,118286.31452581036
2009-08-11,0.5034,7.7706,0.0030353383458646614,0.002780604781997187,0.004820902255639098,0.0027572351148616972,0.0030353383458646614,35.772845829057474,False,-0.02893518518518523,-0.014208509882526088,True,-0.014208509882526088,116471.27852567092,165974.28288822965,116605.64225690279
2009-08-12,0.5297,7.9266,0.002239022556390976,0.002794823019221753,0.0030353383458646614,0.002780604781997187,0.002239022556390976,44.6987605168946,False,0.052244735796583175,0.020075669832445353,True,0.020075669832445353,118809.51745831507,174645.56544675256,118946.57863145262
2009-08-13,0.5439,7.9626,0.0018378195488721802,0.0028308309892170654,0.002239022556390976,0.002794823019221753,0.0018378195488721802,46.13694398506987,False,0.026807626958656128,0.004541669820604,True,0.004541669820604,119349.11105815602,179327.39861523267,119486.79471788718
2009-08-14,0.5285,7.8866,0.0013144360902255633,0.0028490904828879513,0.0018378195488721802,0.0028308309892170654,0.0013144360902255633,48.97647978279209,False,-0.028314028314028405,-0.009544621103659723,True,-0.009544621103659723,118209.96901404732,174249.9175733599,118346.33853541418
2009-08-17,0.4869,7.6985,0.00032631578947368416,0.0028277508204406936,0.0013144360902255633,0.0028490904828879513,0.00032631578947368416,59.71095790704759,False,-0.07871333964049188,-0.023850581999847797,True,-0.023850581999847797,115390.59245487832,160534.12462908032,115523.70948379353
2009-08-18,0.5075,7.8146,-0.0002280451127819554,0.002839248710736052,0.00032631578947368416,0.0028277508204406936,-0.0002280451127819554,65.20812588189973,False,0.042308482234544975,0.015080859907774302,True,0.015080859907774302,117130.78181436543,167326.079788988,117265.90636254504
2009-08-19,0.5148,7.8346,-0.0005581203007518785,0.0028490142991092356,-0.0002280451127819554,0.002839248710736052,-0.0005581203007518785,65.15469248801055,False,0.014384236453202082,0.00255931205691895,True,0.00255931205691895,117430.55603649929,169732.93768546017,117566.02641056421
2009-08-20,0.5315,7.9226,-0.0002671428571428567,0.002864715189873418,-0.0005581203007518785,0.0028490142991092356,-0.0002671428571428567,66.04360068049957,False,0.032439782439782405,0.011232226278304003,True,0.011232226278304003,118749.5626138883,175239.03725684164,118886.55462184874
2009-08-21,0.5543,8.0386,0.00018887218045112814,0.002914173699015471,-0.0002671428571428567,0.002864715189873418,0.00018887218045112814,68.02079230897895,False,0.04289746001881478,0.014641658041552041,True,0.014641658041552041,120488.25310226472,182756.34685130257,120627.25090036014
2009-08-24,0.5517,8.0146,0.00046233082706766853,0.0029602918424753866,0.00018887218045112814,0.002914173699015471,0.00046233082706766853,67.01805758424148,True,-0.004690600757712549,-0.0029855945065062617,True,-0.004690600757712549,119923.09081096777,181899.10979228507,120267.10684273709
2009-08-25,0.5526,8.0346,0.0007860150375939837,0.003008373183309892,0.00046233082706766853,0.0029602918424753866,0.0007860150375939837,64.15467428605763,True,0.0016313213703100793,0.002495445811394159,True,0.0016313213703100793,120118.72391180134,182195.8456973296,120567.2268907563
2009-08-26,0.5563,8.0707,0.0010448120300751873,0.0030735759493670882,0.0007860150375939837,0.003008373183309892,0.0010448120300751873,59.819594858982114,True,0.006695620702135363,0.004493067483135604,True,0.006695620702135363,120922.99332633927,183415.7599736237,121108.94357743098
2009-08-27,0.5638,8.0867,0.0014450375939849616,0.003136529535864979,0.0010448120300751873,0.0030735759493670882,0.0014450375939849616,58.85326645196687,True,0.013481934208160906,0.00198247983446298,True,0.013481934208160906,122553.26916661886,185888.55918232794,121349.03961584636
2009-08-28,0.5685,8.1147,0.0018291729323308273,0.0031976711204875757,0.0014450375939849616,0.003136529535864979,0.0018291729323308273,56.0278558475992,True,0.008336289464349056,0.0034624754226073584,True,0.008336289464349056,123574.90869319407,187438.1800197826,121769.20768307323
2009-08-31,0.5537,8.0106,0.0022506766917293236,0.0032075656352555082,0.0018291729323308273,0.0031976711204875757,0.0022506766917293236,33.73719313280342,True,-0.026033421284080926,-0.01282857037228724,True,-0.026033421284080926,120357.83103504231,182558.5229146062,120207.08283313326
2009-09-01,0.52,7.8466,0.0021402255639097756,0.003179203000468823,0.0022506766917293236,0.0032075656352555082,0.0021402255639097756,46.98626381009886,True,-0.060863283366443865,-0.020472873442688555,True,-0.060863283366443865,113032.45825938597,171447.4118034951,117746.09843937574
2009-09-02,0.5197,7.8626,0.001858421052631581,0.0031480543834974213,0.0021402255639097756,0.003179203000468823,0.001858421052631581,46.52693429167434,True,-0.0005769230769230305,0.002039099737465966,True,-0.0005769230769230305,112967.24722577479,171348.49983514694,117986.19447779111
2009-09-03,0.5287,7.8986,0.0015230827067669182,0.003114814814814815,0.001858421052631581,0.0031480543834974213,0.0015230827067669182,44.313155136192655,True,0.017317683278814444,0.004578638109531186,True,0.017317683278814444,114923.57823411027,174315.858885592,118526.41056422568
2009-09-04,0.5564,8.0386,0.00177842105263158,0.0030791643225503984,0.0015230827067669182,0.003114814814814815,0.00177842105263158,46.90654509295602,True,0.05239266124456221,0.01772466006634099,True,0.05239266124456221,120944.73033754296,183448.73062973973,120627.25090036014
2009-09-08,0.5716,8.0987,0.0020537593984962417,0.003062484763244257,0.00177842105263158,0.0030791643225503984,0.0020537593984962417,48.60732004856976,True,0.027318475916606744,0.007476426243375522,True,0.027318475916606744,124248.75604050962,188460.27035938035,121529.11164465785
2009-09-09,0.5834,8.1587,0.002180827067669174,0.0030517651195499295,0.0020537593984962417,0.003062484763244257,0.002180827067669174,49.311493818566916,True,0.020643806857942648,0.007408596441404347,True,0.020643806857942648,126813.72336254954,192350.80778107504,122429.4717887155
2009-09-10,0.6066,8.2707,0.002934285714285715,0.003079340131270511,0.002180827067669174,0.0030517651195499295,0.002934285714285715,52.12990490575831,True,0.03976688378471027,0.013727677203476008,True,0.03976688378471027,131856.70996181446,200000.00000000023,124110.14405762307
2009-09-11,0.6047,8.2787,0.0037691729323308283,0.0031069995311767463,0.002934285714285715,0.003079340131270511,0.0037691729323308283,52.36927313919547,True,-0.0031322123310254524,0.0009672700013301228,True,-0.0031322123310254524,131443.7067489436,199373.55753379513,124230.19207683078
