date,price,slope_up,slope_down,slope_up_prev,slope_down_prev,slope,in_market,asset_ret,strat_ret,strat_equity,bh_equity
2009-08-12,0.5297,0.002641631563156316,-0.000134642857142857,0.0026443546354635457,0.00011428571428571359,0.002641631563156316,False,0.052244735796583175,0.0,100000.0,162434.8359398958
2009-08-13,0.5439,0.002667902790279028,0.000602500000000001,0.002641631563156316,-0.000134642857142857,0.002667902790279028,False,0.026807626958656128,0.0,100000.0,166789.32842686304
2009-08-14,0.5285,0.0026754707470747078,0.000618928571428571,0.002667902790279028,0.000602500000000001,0.0026754707470747078,False,-0.028314028314028405,0.0,100000.0,162066.85065930706
2009-08-17,0.4869,0.0026546528652865286,-0.0006042857142857155,0.0026754707470747078,0.000618928571428571,0.0026546528652865286,False,-0.07871333964049188,0.0,100000.0,149310.02759889615
2009-08-18,0.5075,0.002661074707470747,-0.0010450000000000032,0.0026546528652865286,-0.0006042857142857155,0.002661074707470747,False,0.042308482234544975,0.0,100000.0,155627.10824900348
2009-08-19,0.5148,0.0026563360336033606,-0.0013825000000000016,0.002661074707470747,-0.0010450000000000032,0.0026563360336033606,False,0.014384236453202082,0.0,100000.0,157865.68537258523
2009-08-20,0.5315,0.002644711671167117,-0.0011264285714285731,0.0026563360336033606,-0.0013825000000000016,0.002644711671167117,False,0.032439782439782405,0.0,100000.0,162986.81386077902
2009-08-21,0.5543,0.0026501416141614166,-0.00037107142857142813,0.002644711671167117,-0.0011264285714285731,0.0026501416141614166,False,0.04289746001881478,0.0,100000.0,169978.5341919658
2009-08-24,0.5517,0.0026617065706570657,0.0007796428571428581,0.0026501416141614166,-0.00037107142857142813,0.0026617065706570657,False,-0.004690600757712549,0.0,100000.0,169181.2327506901
2009-08-25,0.5526,0.002685136513651365,0.0018578571428571448,0.0026617065706570657,0.0007796428571428581,0.002685136513651365,False,0.0016313213703100793,0.0,100000.0,169457.22171113171
2009-08-26,0.5563,0.002715528352835283,0.0026260714285714303,0.002685136513651365,0.0018578571428571448,0.002715528352835283,False,0.006695620702135363,0.0,100000.0,170591.84299294712
2009-08-27,0.5638,0.002741737173717372,0.0031275000000000005,0.002715528352835283,0.0026260714285714303,0.002741737173717372,False,0.013481934208160906,0.0,100000.0,172891.75099662694
2009-08-28,0.5685,0.0027526264626462644,0.003961785714285715,0.002741737173717372,0.0031275000000000005,0.0027526264626462644,False,0.008336289464349056,0.0,100000.0,174333.02667893298
2009-08-31,0.5537,0.002760867686768677,0.004002142857142857,0.0027526264626462644,0.003961785714285715,0.002760867686768677,False,-0.026033421284080926,0.0,100000.0,169794.5415516714
2009-09-01,0.52,0.0027608160816081605,0.0026453571428571433,0.002760867686768677,0.004002142857142857,0.0027608160816081605,False,-0.060863283366443865,0.0,100000.0,159460.28825513658
2009-09-02,0.5197,0.002755074707470746,0.0019732142857142865,0.0027608160816081605,0.0026453571428571433,0.002755074707470746,False,-0.0005769230769230305,0.0,100000.0,159368.2919349894
2009-09-03,0.5287,0.002747597959795979,0.001967500000000001,0.002755074707470746,0.0019732142857142865,0.002747597959795979,False,0.017317683278814444,0.0,100000.0,162128.18153940517
2009-09-04,0.5564,0.0027502676267626763,0.0022685714285714293,0.002747597959795979,0.001967500000000001,0.0027502676267626763,False,0.05239266124456221,0.0,100000.0,170622.5084329961
2009-09-08,0.5716,0.0027754983498349834,0.0016614285714285724,0.0027502676267626763,0.0022685714285714293,0.0027754983498349834,False,0.027318475916606744,0.0,100000.0,175283.65532045395
2009-09-09,0.5834,0.002804570657065706,0.0016353571428571435,0.0027754983498349834,0.0016614285714285724,0.002804570657065706,False,0.020643806857942648,0.0,100000.0,178902.1772462436
2009-09-10,0.6066,0.00282562796279628,0.002126785714285717,0.002804570657065706,0.0016353571428571435,0.00282562796279628,False,0.03976688378471027,0.0,100000.0,186016.5593376266
2009-09-11,0.6047,0.0028508700870087007,0.0027200000000000024,0.00282562796279628,0.002126785714285717,0.0028508700870087007,False,-0.0031322123310254524,0.0,100000.0,185433.91597669438
2009-09-14,0.6036,0.0028732187218721873,0.0036757142857142887,0.0028508700870087007,0.0027200000000000024,0.0028732187218721873,False,-0.001819083843228042,0.0,100000.0,185096.59613615467
2009-09-15,0.6138,0.002900700270027003,0.004636071428571431,0.0028732187218721873,0.0036757142857142887,0.002900700270027003,False,0.016898608349900535,0.0,100000.0,188224.47102115923
2009-09-16,0.6323,0.002946963696369637,0.0058628571428571445,0.002900700270027003,0.004636071428571431,0.002946963696369637,False,0.0301401107852719,0.0,100000.0,193897.57743023618
2009-09-17,0.6287,0.002984703270327033,0.006820714285714288,0.002946963696369637,0.0058628571428571445,0.002984703270327033,False,-0.005693499920923495,0.0,100000.0,192793.6215884699
2009-09-18,0.6294,0.003015977797779778,0.0077517857142857145,0.002984703270327033,0.006820714285714288,0.003015977797779778,False,0.0011134086209638738,0.0,100000.0,193008.27966881334
2009-09-21,0.6286,0.0030543090309030907,0.008562857142857143,0.003015977797779778,0.0077517857142857145,0.0030543090309030907,False,-0.0012710517953604672,0.0,100000.0,192762.95614842084
2009-09-22,0.6362,0.003096313831383138,0.00892642857142857,0.0030543090309030907,0.008562857142857143,0.003096313831383138,False,0.012090359529112193,0.0,100000.0,195093.52959214975
2009-09-23,0.6301,0.0031350273027302726,0.00788,0.003096313831383138,0.00892642857142857,0.0031350273027302726,False,-0.009588179817667353,0.0,100000.0,193222.9377491568
2009-09-24,0.6185,0.003175271527152715,0.006141785714285718,0.0031350273027302726,0.00788,0.003175271527152715,False,-0.018409776225995822,0.0,100000.0,189665.7467034653
2009-09-25,0.6075,0.0032029276927692772,0.0040328571428571445,0.003175271527152715,0.006141785714285718,0.0032029276927692772,False,-0.017784963621665373,0.0,100000.0,186292.54829806817
2009-09-28,0.6391,0.0032454959495949592,0.0032239285714285716,0.0032029276927692772,0.0040328571428571445,0.0032454959495949592,False,0.052016460905349726,0.0,100000.0,195982.8273535726
2009-09-29,0.6256,0.0032558475847584757,0.002216428571428572,0.0032454959495949592,0.0032239285714285716,0.0032558475847584757,False,-0.021123454858394508,0.0,100000.0,191842.99294694889
2009-09-30,0.6276,0.003262697269726973,0.0014032142857142874,0.0032558475847584757,0.002216428571428572,0.003262697269726973,False,0.0031969309462915874,0.0,100000.0,192456.30174793018
2009-10-01,0.5739,0.003235334533453346,-0.0002474999999999993,0.003262697269726973,0.0014032142857142874,0.003235334533453346,False,-0.08556405353728502,0.0,100000.0,175988.9604415824
2009-10-02,0.5702,0.003199042304230423,-0.0019282142857142842,0.003235334533453346,-0.0002474999999999993,0.003199042304230423,False,-0.006447116222338289,0.0,100000.0,174854.33915976703
2009-10-05,0.5853,0.0031539285928592867,-0.0031396428571428547,0.003199042304230423,-0.0019282142857142842,0.0031539285928592867,False,0.026481936162749964,0.0,100000.0,179484.82060717582
2009-10-06,0.6206,0.003133337533753375,-0.0031117857142857115,0.0031539285928592867,-0.0031396428571428547,0.003133337533753375,False,0.06031095164872724,0.0,100000.0,190309.72094449567
2009-10-07,0.6237,0.0031116135613561352,-0.002502142857142855,0.003133337533753375,-0.0031117857142857115,0.0031116135613561352,False,0.0049951659684175365,0.0,100000.0,191260.34958601664
2009-10-08,0.6302,0.003104815481548155,-0.0018021428571428557,0.0031116135613561352,-0.002502142857142855,0.003104815481548155,False,0.010421677088343628,0.0,100000.0,193253.60318920584
2009-10-09,0.6512,0.003112197419741975,-0.0005625000000000007,0.003104815481548155,-0.0018021428571428557,0.003112197419741975,False,0.03332275468105372,0.0,100000.0,199693.34559950946
2009-10-12,0.6613,0.0031158637863786384,0.000828928571428571,0.003112197419741975,-0.0005625000000000007,0.0031158637863786384,False,0.01550982800982803,0.0,100000.0,202790.555044465
2009-10-13,0.6618,0.0031074473447344733,0.0023332142857142853,0.0031158637863786384,0.000828928571428571,0.0031074473447344733,False,0.0007560864962952163,0.0,100000.0,202943.88224471032
2009-10-14,0.6903,0.0031092877287728768,0.0042842857142857136,0.0031074473447344733,0.0023332142857142853,0.0031092877287728768,False,0.04306436990027196,0.0,100000.0,211683.53265869376
2009-10-15,0.6877,0.0031238505850585056,0.00562392857142857,0.0031092877287728768,0.0042842857142857136,0.0031238505850585056,False,-0.0037664783427495685,0.0,100000.0,210886.23121741804
2009-10-16,0.6672,0.003117935793579358,0.005889642857142856,0.0031238505850585056,0.00562392857142857,0.003117935793579358,False,-0.02980950996073861,0.0,100000.0,204599.8160073598
2009-10-19,0.6868,0.003128558655865587,0.007334999999999996,0.003117935793579358,0.005889642857142856,0.003128558655865587,False,0.02937649880095905,0.0,100000.0,210610.24225697643
2009-10-20,0.6888,0.0031429612961296127,0.00827428571428571,0.003128558655865587,0.007334999999999996,0.0031429612961296127,False,0.0029120559114734768,0.0,100000.0,211223.55105795772
2009-10-21,0.6803,0.003170891689168917,0.008832499999999997,0.0031429612961296127,0.00827428571428571,0.003170891689168917,False,-0.012340301974448242,0.0,100000.0,208616.98865378724
2009-10-22,0.693,0.0031990063006300624,0.007985714285714282,0.003170891689168917,0.008832499999999997,0.0031990063006300624,False,0.018668234602381206,0.0,100000.0,212511.49954001844
2009-10-23,0.6879,0.0032161356135613564,0.0064803571428571375,0.0031990063006300624,0.007985714285714282,0.0032161356135613564,False,-0.007359307359307343,0.0,100000.0,210947.56209751611
2009-10-26,0.6803,0.0032345874587458743,0.004796071428571425,0.0032161356135613564,0.0064803571428571375,0.0032345874587458743,False,-0.01104811745893286,0.0,100000.0,208616.98865378724
2009-10-27,0.6573,0.003240825082508252,0.003206071428571426,0.0032345874587458743,0.004796071428571425,0.003240825082508252,False,-0.033808613846832314,0.0,100000.0,201563.93744250236
2009-10-28,0.6213,0.0032209510951095107,0.0006735714285714262,0.003240825082508252,0.003206071428571426,0.0032209510951095107,False,-0.054769511638521284,0.0,100000.0,190524.37902483906
2009-10-29,0.6592,0.003228536453645364,-0.0007171428571428594,0.0032209510951095107,0.0006735714285714262,0.003228536453645364,False,0.061001126669885775,0.0,100000.0,202146.58080343457
2009-10-30,0.6088,0.003202577257725772,-0.0028714285714285734,0.003228536453645364,-0.0007171428571428594,0.003202577257725772,False,-0.07645631067961167,0.0,100000.0,186691.19901870596
2009-11-02,0.6158,0.0031811569156915695,-0.004410714285714287,0.003202577257725772,-0.0028714285714285734,0.0031811569156915695,False,0.011498028909329827,0.0,100000.0,188837.77982214047
2009-11-03,0.6118,0.0031540126012601258,-0.005873214285714285,0.0031811569156915695,-0.004410714285714287,0.0031540126012601258,False,-0.006495615459564785,0.0,100000.0,187611.16222017788
2009-11-04,0.6253,0.003120901290129014,-0.006005357142857141,0.0031540126012601258,-0.005873214285714285,0.003120901290129014,False,0.022066034651846866,0.0,100000.0,191750.99662680159
2009-11-05,0.6657,0.003101045904590459,-0.0049696428571428565,0.003120901290129014,-0.006005357142857141,0.003101045904590459,False,0.06460898768591083,0.0,100000.0,204139.83440662373
2009-11-06,0.6679,0.0030845634563456347,-0.004386071428571427,0.003101045904590459,-0.0049696428571428565,0.0030845634563456347,False,0.0033047919483251142,0.0,100000.0,204814.47408770316
2009-11-09,0.7139,0.0030881602160216025,-0.0020949999999999983,0.0030845634563456347,-0.004386071428571427,0.0030881602160216025,False,0.06887258571642452,0.0,100000.0,218920.5765102729
2009-11-10,0.7134,0.003097035703570357,0.0001439285714285734,0.0030881602160216025,-0.0020949999999999983,0.003097035703570357,False,-0.0007003782042301898,0.0,100000.0,218767.24931002758
2009-11-11,0.7287,0.003090587458745875,0.00243464285714286,0.003097035703570357,0.0001439285714285734,0.003090587458745875,False,0.021446593776282663,0.0,100000.0,223459.0616375345
2009-11-12,0.7164,0.0030706738673867387,0.004607857142857146,0.003090587458745875,0.00243464285714286,0.0030706738673867387,False,-0.016879374228077393,0.0,100000.0,219687.21251149953
2009-11-13,0.7374,0.003069551155115512,0.007076785714285717,0.0030706738673867387,0.004607857142857146,0.003069551155115512,False,0.029313232830820768,0.0,100000.0,226126.95492180312
2009-11-16,0.7591,0.0030900756075607568,0.009694285714285718,0.003069551155115512,0.007076785714285717,0.0030900756075607568,False,0.029427719012747433,0.0,100000.0,232781.35541245012
2009-11-17,0.7737,0.0031146924692469252,0.01173821428571429,0.0030900756075607568,0.009694285714285718,0.0031146924692469252,False,0.019233302595178525,0.0,100000.0,237258.5096596136
2009-11-18,0.7616,0.0031320246024602464,0.012035357142857148,0.0031146924692469252,0.01173821428571429,0.0031320246024602464,False,-0.015639136616259486,0.0,100000.0,233547.9914136768
2009-11-19,0.7225,0.0031188688868886887,0.011936785714285717,0.0031320246024602464,0.012035357142857148,0.0031188688868886887,False,-0.0513392857142857,0.0,100000.0,221557.8043544925
2009-11-20,0.7091,0.00309762796279628,0.009837142857142859,0.0031188688868886887,0.011936785714285717,0.00309762796279628,False,-0.018546712802768317,0.0,100000.0,217448.63538791778
2009-11-23,0.7396,0.0030752199219921993,0.008341785714285717,0.00309762796279628,0.009837142857142859,0.0030752199219921993,False,0.04301226907347355,0.0,100000.0,226801.59460288257
2009-11-24,0.7301,0.0030378709870987103,0.006052500000000001,0.0030752199219921993,0.008341785714285717,0.0030378709870987103,False,-0.0128447809626826,0.0,100000.0,223888.37779822142
2009-11-25,0.7336,0.0029814383438343836,0.0038139285714285723,0.0030378709870987103,0.006052500000000001,0.0029814383438343836,False,0.004793863854266611,0.0,100000.0,224961.6681999387
2009-11-27,0.7008,0.0029019795979597965,0.0015228571428571405,0.0029814383438343836,0.0038139285714285723,0.0029019795979597965,False,-0.04471101417666312,0.0,100000.0,214903.40386384545
2009-11-30,0.7013,0.00282169096909691,-0.0008182142857142868,0.0029019795979597965,0.0015228571428571405,0.00282169096909691,False,0.0007134703196347569,0.0,100000.0,215056.73106409077
2009-12-01,0.7317,0.002758449444944495,-0.0012042857142857165,0.00282169096909691,-0.0008182142857142868,0.002758449444944495,False,0.043348067873948404,0.0,100000.0,224379.02483900648
2009-12-02,0.7324,0.002704550255025503,-0.0016507142857142866,0.002758449444944495,-0.0012042857142857165,0.002704550255025503,False,0.000956676233428988,0.0,100000.0,224593.6829193499
2009-12-03,0.7318,0.002648628262826283,-0.0017428571428571443,0.002704550255025503,-0.0016507142857142866,0.002648628262826283,False,-0.0008192244675041538,0.0,100000.0,224409.6902790555
2009-12-04,0.7494,0.0026291275127512757,-0.0017575000000000028,0.002648628262826283,-0.0017428571428571443,0.0026291275127512757,False,0.02405028696365119,0.0,100000.0,229806.80772769087
2009-12-07,0.738,0.002611689168916892,-0.0015750000000000022,0.0026291275127512757,-0.0017575000000000028,0.002611689168916892,False,-0.015212169735788539,0.0,100000.0,226310.9475620975
2009-12-08,0.7241,0.002591213321332133,-0.0011221428571428608,0.002611689168916892,-0.0015750000000000022,0.002591213321332133,False,-0.01883468834688351,0.0,100000.0,222048.4513952775
2009-12-09,0.7428,0.002586917491749175,0.0003403571428571407,0.002591213321332133,-0.0011221428571428608,0.002586917491749175,False,0.025825162270404656,0.0,100000.0,227782.88868445257
2009-12-10,0.7524,0.002590543054305431,0.001807499999999998,0.002586917491749175,0.0003403571428571407,0.002590543054305431,False,0.012924071082390798,0.0,100000.0,230726.77092916277
2009-12-11,0.7447,0.002591741374137414,0.0019978571428571424,0.002590543054305431,0.001807499999999998,0.002591741374137414,False,-0.010233918128654929,0.0,100000.0,228365.53204538478
2009-12-14,0.7643,0.0026169258925892594,0.002216071428571426,0.002591741374137414,0.0019978571428571424,0.0026169258925892594,False,0.026319323217402824,0.0,100000.0,234375.95829500144
2009-12-15,0.7539,0.0026270075007500753,0.0028485714285714277,0.0026169258925892594,0.002216071428571426,0.0026270075007500753,False,-0.013607222294910293,0.0,100000.0,231186.75252989875
2009-12-16,0.7649,0.0026371875187518757,0.0034335714285714273,0.0026270075007500753,0.0028485714285714277,0.0026371875187518757,False,0.014590794535084273,0.0,100000.0,234559.95093529584
2009-12-17,0.7391,0.0026326126612661264,0.0033492857142857135,0.0026371875187518757,0.0034335714285714273,0.0026326126612661264,False,-0.033729899333246216,0.0,100000.0,226648.26740263714
2009-12-18,0.7742,0.0026435991599159914,0.0031857142857142843,0.0026326126612661264,0.0033492857142857135,0.0026435991599159914,False,0.047490190772561336,0.0,100000.0,237411.83685985886
2009-12-21,0.7997,0.0026702730273027307,0.0034117857142857127,0.0026435991599159914,0.0031857142857142843,0.0026702730273027307,False,0.03293722552312062,0.0,100000.0,245231.52407237038
