date,portfolio,strat_only,gld_only,tecl_bh
2013-05-24,255714.56269637085,289204.16886189155,152207.55575785166,472172.7662380488
2013-05-28,258432.6929867085,293747.9114772065,151900.318616295,479591.1638641615
2013-05-29,257447.28561155376,291021.66590801755,153425.12517068736,475140.12528849393
2013-05-30,261376.21723573332,295625.99175820337,155553.02685480207,482657.4348829549
2013-05-31,254897.82733445696,287770.3656366144,152389.62221210747,469831.84965380887
2013-06-03,259042.94075481492,292091.96972406947,155336.82294037327,476887.5700626449
2013-06-04,256048.72148402568,288456.9756318175,153880.29130632684,470952.8519617546
2013-06-05,250908.5719913618,280056.1003963907,154210.28675466552,457237.059017475
2013-06-06,253347.22869595414,283044.8733166868,155359.58124715523,462116.7161226515
2013-06-07,255935.60049458913,289971.55650358915,151661.35639508424,473425.65117045894
2013-06-10,257137.95437917992,291304.38767074817,152412.3805188894,475601.7144741186
2013-06-11,251409.87336574233,282822.73478882696,151627.21893491125,461754.0389053748
2013-06-12,247868.87968117176,276340.3286576443,152765.13427401002,451170.45829212066
2013-06-13,253614.55480114935,285892.28535561747,152184.79745106967,466765.57863501547
2013-06-14,250425.9626644928,280237.8501010033,152969.95903504782,457533.79492251953
2013-06-17,254790.16044646082,287729.97681336716,152218.93491124263,469765.90834157664
2013-06-18,257967.7357961487,294192.18853292626,150352.75375512062,480316.51829871483
2013-06-19,250729.3830327232,284054.59389786795,148600.36413290852,463765.2489284543
2013-06-20,234912.74105688767,265051.6525600396,140646.3359126081,432739.8615232449
2013-06-21,233044.98711331992,260831.0205307026,142296.31315430134,425848.99439498904
2013-06-24,225973.07772858228,250592.45383752618,141021.84797451075,409132.8717441482
2013-06-25,230001.02942504006,257377.7761430632,140498.40691852532,420211.0121991433
2013-06-26,229934.13871281128,261780.15787701283,134592.6263086027,427398.61523244367
2013-06-27,230651.84652699635,264950.68050192145,131929.90441511155,432575.0082426645
2013-06-28,230134.16504658587,261376.26964454033,135537.09604005466,426739.2021101225
2013-07-01,234158.0254542615,266000.7899063498,137835.68502503415,434289.4823606995
2013-07-02,234767.69085048878,268343.3416546899,136606.73645880749,438114.0784701621
2013-07-03,237476.2115136706,272261.05750967265,137391.89804278561,444510.3857566772
2013-07-05,238803.1040991083,277713.54864805064,134376.4223941739,453412.4629080125
2013-07-08,239209.22052121157,276744.2168901168,135992.26217569417,451829.8714144418
2013-07-09,241855.25826906192,280056.10039639083,137255.34820209377,457237.0590174751
2013-07-10,243442.02516434042,282439.04096797825,137630.86026399638,461127.5964391699
2013-07-11,254103.16945579252,297180.9614532223,141374.60172963134,485196.17540389125
2013-07-12,254086.5196874939,297281.9335113404,141249.43104233049,485361.0286844715
2013-07-15,255218.07602216792,299200.4026155845,141306.32680928544,488493.2410154969
2013-07-16,256380.20084977412,300391.8729013782,142114.24670004557,490438.5097263442
2013-07-17,255826.3758965627,301280.4270128176,140327.71961766045,491889.21859545074
2013-07-18,254837.2903272448,298735.9311482412,141112.88120163864,487734.91592482757
2013-07-19,247077.0446493095,283872.84419325535,142364.58807464727,463468.51302340976
2013-07-22,251206.87189283938,286679.8674089388,146609.0122894857,468051.43422354164
2013-07-23,249692.4913766763,283004.4844934396,147598.99863450162,462050.77481041936
2013-07-24,251222.66649474343,288315.61475045217,145061.44742831137,470722.05736894225
2013-07-25,252108.69335981456,288456.97563181754,146415.56668183889,470952.8519617546
2013-07-26,253026.63464728498,289931.167680342,146540.73736913974,473359.7098582268
2013-07-29,252574.23643499322,289507.08503624593,146187.98361401912,472667.3260797896
2013-07-30,254683.09899793073,293606.5505958412,145789.71324533457,479360.3692713491
2013-07-31,253211.35234961443,291223.6100242538,145607.64679107873,475469.83184965444
2013-08-01,257520.82507420302,300351.484078131,144071.4610832954,490372.56841411215
2013-08-02,259350.69602164498,303845.1172890176,143786.9822485207,496076.49192218995
2013-08-05,260290.7491647439,306268.44668385223,143035.95812471551,500032.9706561168
2013-08-06,256520.36962225538,301724.7040685373,141067.36458807465,492614.573030004
2013-08-07,255093.78315623844,299018.6529109719,141272.18934911245,488196.50511045236
2013-08-08,258799.2543659561,302290.14759399864,144355.93991807013,493537.75140125345
2013-08-09,255979.82961367504,297362.71115783486,144355.93991807013,485492.9113089356
2013-08-12,260831.97879523737,303158.50729381444,146939.00773782431,494955.489614244
2013-08-13,263300.2498744852,309115.8587227829,145357.30541647703,504681.83316848066
2013-08-14,264048.7577060923,308934.10901817033,146791.0787437415,504385.09726343624
2013-08-15,257040.7490867537,293505.5785377231,149852.07100591718,479195.51599076885
2013-08-16,257226.93320792884,292778.5797192727,150864.81565771508,478008.5723705908
2013-08-19,255443.11972909758,290335.0559128144,150216.20391442877,474019.12298054795
2013-08-20,256457.23039937005,291587.10943347897,150716.8866636322,476063.30365974345
2013-08-21,254593.97861068312,288780.0862177955,150284.47883477467,471480.3824596116
2013-08-22,257590.5391867499,293142.07912849786,151126.53618570775,478602.0441806798
2013-08-23,262713.77288667293,299624.48525968054,153504.7792444242,489185.624793934
2013-08-26,260774.8933197676,295585.60293495614,154130.6326809285,482591.49357072264
2013-08-27,252549.1045666537,279672.40657554194,155609.9226217569,456610.6165512699
2013-08-28,252949.57669976598,280419.59980561596,155564.40600819295,457830.530827564
2013-08-29,254854.0155298194,284741.20389307104,154608.55712334998,464886.25123640004
2013-08-30,251801.2696997801,280884.07127295923,153186.1629494765,458588.8559182332
2013-09-03,253284.89658616408,281348.5427403025,155234.41055985427,459347.18100890255
2013-09-04,256635.22138955025,289284.946508386,153231.67956304044,472304.6488625129
2013-09-05,255051.69589337468,289426.30738975137,150432.40782885748,472535.4434553252
2013-09-06,257052.7919341168,290617.7776755451,152651.3427401001,474480.71216617257
2013-09-09,262540.8149330324,300492.84495949623,152378.24305871638,490603.3630069243
2013-09-10,264516.01111405995,306510.7796233356,149908.96677287205,500428.6185295092
2013-09-11,262281.9388065161,302653.6470032237,149863.4501593081,494131.22321134224
2013-09-12,260098.36827922292,303602.78434953396,145277.65134274005,495680.8440487969
2013-09-13,260361.6270050967,303885.50611226464,145448.33864360486,496142.4332344217
2013-09-16,258256.08714590987,301825.6761266552,143889.39462903954,492779.426310584
2013-09-17,261363.55181107594,307197.38961853867,143946.29039599447,501549.6208374551
2013-09-18,271446.8217041354,318304.3160115308,150216.20391442868,519683.48170128634
2013-09-19,272114.42480704107,319778.5080600552,149920.34592626302,522090.3395977585
2013-09-20,265471.22801424627,312649.88075691665,145607.64679107867,510451.69798879046
2013-09-23,266303.108111911,314588.54427278443,145141.10150204817,513616.88097593194
2013-09-24,265118.03585464717,312387.3534058096,145266.27218934902,510023.0794592817
2013-09-25,264149.3292806174,309358.1916622663,146552.11652253065,505077.48104187316
2013-09-26,265517.978039956,312932.60251964745,145414.2011834319,510913.2871744152
2013-09-27,262664.96771721763,306551.16844658286,146756.94128356845,500494.5598417413
2013-09-30,259553.69252041425,302047.8146545151,145857.98816568044,493142.1035278606
2013-10-01,261515.6429415417,309721.6910714915,141772.87209831583,505670.9528519621
2013-10-02,263474.3204016503,309984.2184225986,144583.52298588978,506099.5713814709
2013-10-03,258951.8098565078,301583.34318717185,144720.07282658166,492383.7784371913
2013-10-04,260868.286296341,305945.3360978742,143980.42785616746,499505.44015825953
2013-10-07,258835.3335569938,300755.3723106034,145243.5138825671,491031.98153643304
2013-10-08,250656.84607746388,286175.0071183482,144970.4142011834,467227.16782063997
2013-10-09,252069.89428405103,290476.4167941797,143502.503413746,474249.9175733601
2013-10-10,258409.96907155492,304491.33846097346,141408.73918980424,497131.55291790346
2013-10-11,261106.59973954526,311640.16017573565,139508.42057350927,508803.16518298746
2013-10-14,263724.9879215838,316103.1251445561,139770.141101502,516089.6801846359
2013-10-15,261338.25785561698,310549.66194806003,140794.2649066909,507022.74975272035
2013-10-16,265753.9259640676,318849.56512536865,140578.06099226212,520573.6894164196
2013-10-17,268704.13145245577,319031.3148299813,144993.17250796538,520870.4253214642
2013-10-18,277129.8833789213,335146.4553056317,144344.56076467907,547181.0089020774
2013-10-21,280450.6399339612,341023.0290881057,144492.48975876192,556775.46983185
2013-10-22,281807.5885872174,340336.41909290256,147177.96995903502,555654.467523904
2013-10-23,278658.9791735079,335469.56589160964,146438.32498862082,547708.5393999344
2013-10-24,280833.57717082987,337812.11763994984,147815.20254893033,551533.135509397
2013-10-25,284193.1512440161,343183.8311318333,148452.43513882565,560303.330036268
2013-10-28,286028.8674672101,346394.74257998925,148566.2266727355,565545.6643587211
2013-10-29,288950.8263069412,352776.1766530538,147667.2735548475,575964.391691395
2013-10-30,287418.3511844318,350211.4863768538,147473.82794720068,571777.1183646558
2013-10-31,284666.47838613973,347687.18492390105,145357.30541647697,567655.7863501487
2013-11-01,284518.3523649708,348474.7669772223,144458.35229858896,568941.6419386748
2013-11-04,286144.5017403575,351625.09519050736,144299.04415111514,574085.0642927798
2013-11-05,284531.08766306436,349020.01609106007,144014.56531634045,569831.8496538085
2013-11-06,290421.0185764456,358895.0833750112,144742.83113336365,585954.5004945602
2013-11-07,282020.5585080227,344981.1337663356,143559.39918070094,563237.7184305971
2013-11-08,285980.84466773993,354714.8401689214,141418.98042785615,579129.5746785364
2013-11-11,285957.4548723292,355219.70045951195,140953.57305416476,579953.8410814378
2013-11-12,286754.08120279206,358571.97278903326,139337.7332726445,585426.9699967033
2013-11-13,292057.6117475335,367699.84684291045,139792.899408284,600329.706561161
2013-11-14,291360.7354667028,364529.32421800174,141408.73918980427,595153.31355094
2013-11-15,293370.3024548292,368123.9294870065,141465.6349567592,601022.0903395981
2013-11-18,289024.25955981325,362105.9948231671,139849.79517523895,591196.8348170132
2013-11-19,287542.57481081504,359339.3604307309,139906.69094219388,586679.8549291135
2013-11-20,283047.3376399686,354936.97869678127,136686.39053254438,579492.2518958132
2013-11-21,288035.60256430396,364266.7968668947,136481.56577150658,594724.6950214314
2013-11-22,287034.49233755865,362469.4942323923,136458.80746472464,591790.3066271023
2013-11-25,286899.2049431963,361500.16247445846,137073.28174783796,590207.7151335316
2013-11-26,289000.3613392337,366185.2659711388,136345.01593081473,597856.9073524568
2013-11-27,293346.5550531129,374586.14120656555,135935.36640873918,611572.7002967364
2013-11-29,297183.52680384903,379917.4658752018,137346.38142922166,620276.9535113755
2013-12-02,291666.1563926544,374040.8920927278,133796.0855712335,610682.492581603
2013-12-03,294383.65925538447,378483.6626499247,134228.493400091,617936.0369271354
2013-12-04,296285.2163976509,379271.244703246,136504.32407828857,619221.8925156618
2013-12-05,292970.94060580514,375454.5009063814,134615.3846153846,612990.4385097269
2013-12-06,297898.27299865475,384097.7090812916,134899.8634501593,627101.8793273992
2013-12-09,300697.4018494657,387631.7311154255,136231.22439690487,632871.7441477091
2013-12-10,300599.83997351304,384642.9581951294,138620.84660901228,627992.0870425327
2013-12-11,294574.5700014129,374949.6406157908,137528.44788347746,612166.1721068254
2013-12-12,287832.00818453834,366104.48832464434,134604.00546199363,597725.0247279926
2013-12-13,287347.1131534893,363761.93657630414,135844.33318161126,593900.42861853
2013-12-16,292883.7750354034,373435.05974401906,136197.08693673188,609693.3728981211
2013-12-17,291499.06845777377,372304.1726930962,135013.65498406917,607847.016155622
2013-12-18,296298.86495733634,382441.76732815447,133830.22303140647,624398.2855258824
2013-12-19,295135.84890174214,384057.3202580443,130655.43923532088,627035.9380151669
2013-12-20,300436.3296755686,392215.86255398754,131929.9044151115,640356.0830860537
2013-12-23,308809.5121954893,407967.5036204128,131508.87573964495,666073.194856578
2013-12-24,312047.2966151355,413157.46740768367,132111.9708693673,674546.6534784046
2013-12-26,313880.72551014327,415641.3800373891,132840.2366863905,678602.0441806795
2013-12-27,313073.72661920474,413662.3276982742,133272.64451524807,675370.9198813061
2013-12-30,310694.4422423806,411642.88653591205,131304.0509786072,672073.8542697005
2013-12-31,315364.8246611159,419175.402071523,132134.72917614933,684371.9090009895
2014-01-02,309685.88632649265,406311.5618672758,134274.010013655,663369.6010550616
2014-01-03,308389.64735334064,401303.34778461757,135741.9208010924,655192.8783382794
2014-01-06,307672.1115097683,399465.65632686793,135980.88302230317,652192.5486317183
2014-01-07,312059.87695113476,409583.05655030254,135207.10059171598,668710.8473458627
2014-01-08,311687.0136621971,410128.3056641404,134410.55985434688,669601.0550609962
2014-01-09,308017.4284389516,402090.92983793886,134797.45106964043,656478.7339268057
2014-01-10,310631.2933591421,404029.59335380665,136845.69868001825,659643.9169139472
2014-01-13,304656.2220913084,390559.92080085067,137710.51433773327,637652.4892845374
2014-01-14,313763.07888822677,411037.05418720347,136424.67000455168,671084.7345862188
2014-01-15,321015.3631228019,426102.08525842545,136162.94947655895,695680.8440487972
2014-01-16,321114.7663755456,426061.69643517816,136310.8784706418,695614.902736565
2014-01-17,318500.1814254951,418670.54178093246,137608.1019572144,683547.6425980882
2014-01-21,319411.3244285002,422790.2017521513,136208.4660901229,690273.6564457638
2014-01-22,319062.91606676567,423032.5346916348,135628.12926718252,690669.3043191566
2014-01-23,319670.32386500493,419437.92942263006,138586.70914883932,684800.5275304983
2014-01-24,308534.0837779831,396032.6063508521,139155.66681838868,646587.5370919886
2014-01-27,301919.8320899337,385147.8184857198,137642.23941738732,628816.353445434
2014-01-28,298679.10813006735,378625.0235312899,137630.86026399632,618166.8315199477
2014-01-29,295162.9805751457,368709.5674240915,139360.49157942648,601978.239366964
2014-01-30,299806.2600910857,383087.9885001104,136288.12016385977,625453.3465215963
2014-01-31,301190.7183749161,385289.17936708516,136652.2530723714,629047.1480382464
2014-02-03,289244.32208156417,358895.08337501116,138051.88893946286,585954.5004945603
2014-02-04,291872.5928165632,364812.0459807324,137676.37687756028,595614.902736565
2014-02-05,291968.07503713423,364448.54657150724,138017.75147928993,595021.4309264759
2014-02-06,298105.09041218564,376928.69295490574,137960.85571233497,615397.2964061991
2014-02-07,306813.08979869727,392781.3060794491,139019.11697769683,641279.2614573037
2014-02-10,309252.8431505567,396315.3281135829,139872.55348202088,647049.1262776135
2014-02-11,317328.7841513378,409946.5559595278,141511.1515703231,669304.3191559518
2014-02-12,319324.002546343,413844.0774028869,141590.80564406002,675667.6557863508
2014-02-13,325800.29546968633,424951.00379587896,142796.9959035047,693801.516650182
2014-02-14,327855.35721599427,426021.30761193094,144685.93536640867,695548.961424333
2014-02-18,328715.2972260172,427293.55554421915,144970.41420118336,697626.1127596445
2014-02-19,324855.9815258463,421598.7314663577,143684.56986800177,688328.3877349165
2014-02-20,328969.0425315867,427434.9164255845,145197.9972690031,697856.907352457
2014-02-21,326449.4806526314,422386.313519679,145175.23896222113,689614.2433234429
2014-02-24,330015.73115574516,426970.4449582412,146779.6995903504,697098.5822617877
2014-02-25,328236.87129846786,422971.951456764,147030.04096495215,690570.3923508084
2014-02-26,327436.55550022505,423396.03410086007,145778.33409194348,691262.7761292456
2014-02-27,332451.57391064736,433351.8790313058,145880.74647246237,707517.3095944616
2014-02-28,330918.3329349757,431332.4378689435,145220.7555757851,704220.2439828558
2014-03-03,328228.4396444545,420952.5102944017,148258.98953117878,687273.3267392026
2014-03-04,335673.8066688905,438965.9254626727,146426.94583522977,716683.1519947253
2014-03-05,336817.156692956,440884.39456691674,146665.90805644047,719815.3643257506
2014-03-06,338062.9466174358,441025.7554482822,148122.4396904869,720046.1589185632
2014-03-07,335640.2209282449,438137.9545861042,146893.49112426027,715331.355093967
2014-03-10,334336.3251158203,435431.9034285389,146939.0077378242,710913.2871744155
2014-03-11,333636.2212995118,432665.2690361027,147769.68593536632,706396.3072865157
2014-03-12,336652.0898475409,435229.95931230264,149931.72507965396,710583.5806132549
2014-03-13,327971.11245121167,416873.23914643016,150443.78698224842,680613.2542037594
2014-03-14,325216.93040764326,409663.8341967971,151456.53163404632,668842.7299703271
2014-03-17,330699.0812337884,423436.42292410735,149795.1752389621,691328.7174414778
2014-03-18,338316.22233831405,440702.64486230427,148634.50159308137,719518.6284207065
2014-03-19,332810.7514146365,434280.82196599245,145755.5757851615,709033.9597758005
2014-03-20,338082.092628823,445347.35953573725,145493.8552571688,727101.8793273994
2014-03-21,335540.93768047786,439087.09193241445,146187.98361401903,716880.9759314219
2014-03-24,332376.9308151561,436946.4843003105,143582.15748748285,713386.0863831199
2014-03-25,336560.0903800972,444963.66571488837,143843.87801547558,726475.4368611943
2014-03-26,328258.015653597,430060.18993665534,142705.9626763768,702143.0926475446
2014-03-27,324363.30109411106,423719.144686838,141772.87209831583,691790.3066271027
2014-03-28,326426.73970955156,427939.77671617497,141738.73463814287,698681.1737553586
2014-03-31,330896.65116625524,438723.5925231891,140657.71506599901,716287.5041213329
2014-04-01,338268.17338917527,454010.76212227106,140407.37369139728,741246.2908011879
2014-04-02,339717.9779939014,455161.8435848175,141465.63495675914,743125.618199803
2014-04-03,336224.1292585917,448740.0206885057,141010.46882111966,732640.949554897
2014-04-04,325200.8794905599,422709.42410565686,142888.02913063264,690141.7738212999
2014-04-07,320499.1167826102,414308.5488702301,142137.00500682744,676425.9808770203
2014-04-08,326345.3053963688,424042.25527281594,143479.745106964,692317.8371249597
2014-04-09,334096.6046305208,439591.9522230049,143741.4656349567,717705.2423343234
2014-04-10,320841.70376878476,410855.3044825907,144526.62721893485,670787.9986811746
2014-04-11,314495.9529633343,397910.686631849,144435.59399180696,649653.8081107822
2014-04-14,320669.69006750634,408835.8633202285,145482.47610377782,667490.933069569
2014-04-15,320781.79177569225,413743.1053447687,142796.99590350475,675502.8025057707
2014-04-16,327304.137629612,427111.8058396065,142853.8916704597,697329.3768546004
2014-04-17,324854.1825163078,423618.1726287199,141954.93855257166,691625.4533465225
2014-04-21,326995.65695971984,429050.46935547417,141374.6017296313,700494.5598417417
2014-04-22,329458.9473107088,435048.20960768993,140851.16067364588,710286.8447082107
2014-04-23,322222.10554546677,420144.7338294568,140828.40236686388,685954.5004945607
2014-04-24,328075.32119625073,430645.8278737402,141738.7346381429,703099.2416749102
2014-04-25,321017.6216843719,414348.9376934773,142728.72098315883,676491.9221892525
2014-04-28,325829.78009878076,425375.0864399749,142102.86754665448,694493.9004286195
2014-04-29,330280.05708098295,434603.9325519702,142080.10923987252,709561.4902736574
2014-04-30,331220.99358109257,437814.8440001261,141351.8434228493,714803.8245961105
2014-05-01,331590.6208866907,439410.2025183922,140873.9189804278,717408.506429279
2014-05-02,331733.58097799076,437209.0116514174,142307.69230769225,713814.7049126287
2014-05-05,335428.535984391,442540.33632005355,143627.67410104684,722518.9581272677
2014-05-06,328303.3426763132,428303.27612540004,143354.57441966314,699274.6455654476
2014-05-07,327300.1319002441,429817.8569971717,141294.9476558944,701747.4447741519
2014-05-08,328239.0134063149,431756.5205130394,141294.9476558944,704912.6277612933
2014-05-09,329237.86946070404,433957.7113800142,141215.29358215746,708506.4292779434
2014-05-12,338620.93108683405,451668.2103739308,142171.14246700046,737421.6946917253
2014-05-13,338050.1975101455,451163.3500833403,141784.25125170688,736597.4282888238
2014-05-14,336766.1999210977,446114.74717743474,143161.1288120164,728354.7642598096
2014-05-15,331015.2225558437,436300.26312835445,141977.69685935366,712331.025387406
2014-05-16,335714.6229809265,446538.82982153085,141670.459717797,729047.1480382468
2014-05-19,340104.37064872944,455444.5653475482,141761.49294492492,743587.207385428
2014-05-20,336004.5099330609,446760.9683493907,141886.66363222577,729409.8252555236
2014-05-21,340186.12429274805,455989.814461386,141545.28903049615,744477.4151005615
2014-05-22,341882.6692057459,458938.19855843484,141863.9053254438,749291.1308935059
2014-05-23,347196.1764768908,470226.8746560396,141681.838871188,767721.7276623816
2014-05-27,350404.3108033694,482121.38310235296,138654.98406918527,787141.4441147391
2014-05-28,348401.6475033463,479273.9710634223,137915.33909877107,782492.581602375
2014-05-29,351487.1604178429,486160.2654270774,137619.48111060538,793735.5753379505
2014-05-30,351770.4318804897,487755.62394534354,137039.14428766503,796340.2571711189
2014-06-02,350180.00861558854,485917.932487594,136208.4660901229,793339.9274645579
2014-06-03,349235.3945266812,483353.242211394,136561.21984524356,789152.6541378186
2014-06-04,350550.5396795797,486564.15365954995,136276.74101046886,794394.9884602717
2014-06-05,356088.94560807024,496217.08241564117,137300.86481565773,810154.9620837467
2014-06-06,359082.55501880596,502497.54443058773,137243.9690487028,820408.8361358405
2014-06-09,361145.3986409162,506677.78763667744,137289.48566226676,827233.7619518641
2014-06-10,362295.5362778197,507586.5361597405,138131.54301319984,828717.4414770866
2014-06-11,360916.1842217242,504698.7352975626,138154.3013199818,824002.6376524905
2014-06-12,355788.270623145,491673.3398003263,139553.93718707332,802736.5644576339
2014-06-13,359870.39967596496,499468.3826870445,139918.07009558493,815463.2377184319
2014-06-16,360046.6457321221,500902.1859123216,139303.5958124716,817804.1543026719
2014-06-17,361193.4964760238,503547.6538350161,139144.28766499777,822123.3102538754
2014-06-18,365391.6912629137,511443.66877985233,139588.0746472463,835014.8367952534
2014-06-19,368070.6939814746,508515.47909442714,144446.97314519802,830234.0916584253
2014-06-20,366113.0473973261,505344.9564695185,143946.29039599458,825057.6986482046
2014-06-23,367759.3977776938,508051.0076270838,144344.56076467913,829475.766567756
2014-06-24,364353.54833183624,500760.8250309562,144492.48975876198,817573.3597098594
2014-06-25,368099.1094184044,508475.09027117986,144503.86891215298,830168.1503461932
2014-06-26,366226.1543789643,505122.8179416586,144208.01092398728,824695.0214309278
2014-06-27,370198.1352025778,513463.10994221456,144128.3568502504,838311.9024068593
2014-06-30,372686.0799947311,515866.24492542556,145698.68001820668,842235.4104846701
2014-07-01,379919.7989372564,531476.5251104855,145311.78880291313,867721.7276623822
2014-07-02,380426.49340274377,532567.0233381611,145311.78880291313,869502.1430926492
2014-07-03,383063.88191717595,539453.3177018161,144697.31451979978,880745.1368282244
2014-07-07,383115.15004561783,539877.4003459122,144538.00637232597,881437.5206066617
2014-07-08,376805.3837199437,526185.5892650965,144594.9021392809,859083.4157599751
2014-07-09,380722.40481546917,532890.133924139,145471.09695038697,870029.673590506
2014-07-10,380362.84863399377,530547.5821757988,146267.63768775613,866205.0774810435
2014-07-11,383362.0433609439,536464.54478152,146540.73736913982,875865.479723048
2014-07-14,386152.8332582567,549328.3849857673,143058.71643149757,896867.7876689762
2014-07-15,384191.19686979,547773.4152907484,141704.59717797005,894329.0471480397
2014-07-16,390795.37790345657,561000.7549042208,142205.27992717348,915924.826904057
2014-07-17,382887.6723899153,539231.1791739563,144617.54665452897,880382.4596109476
2014-07-18,391656.08746462705,560253.5616741469,143525.26172052807,914704.9126277629
2014-07-21,390429.7394937752,557143.6222841091,143764.22394173883,909627.4315858901
2014-07-22,396495.21285903035,571542.2377717516,143081.47473827953,933135.5093966385
2014-07-23,397524.39620757115,574026.1504014571,142944.9248975877,937190.9000989135
2014-07-24,394944.612964377,571320.0992438918,141499.77241693225,932772.832179362
2014-07-25,395506.77970468294,569300.6580815295,143139.5084205736,929475.7665677563
2014-07-28,397210.6311647862,573440.512464372,142899.40828402375,936234.7510715479
2014-07-29,395463.75811409997,570532.5171905705,142467.0004551662,931486.9765908357
2014-07-30,395876.05776340317,572249.0421785783,142045.97177969964,934289.4823607004
2014-07-31,378837.9789476228,538807.0965298603,140407.37369139743,879690.0758325105
2014-08-01,375880.97671144275,530224.4715898209,141533.9098771052,865677.5469831864
2014-08-04,380663.8027207919,541391.9812176839,141090.12289485667,883910.3198153657
2014-08-05,374205.1678571298,527760.7533717391,140953.57305416482,861655.1269370274
2014-08-06,373086.22789445845,521318.73606380366,143001.8206645426,851137.4876360055
2014-08-07,370783.5468716109,515220.02375346975,143582.157487483,841180.3494889563
2014-08-08,375035.18004944647,524347.8978073469,143593.53664087396,856083.0860534139
2014-08-11,378746.0249810301,532849.7451008918,143331.81611288124,869963.7322782738
2014-08-12,377942.1559473275,531052.4424663895,143365.9535730542,867029.3438839449
2014-08-13,385395.2965056581,546622.3338282021,143604.91579426493,892449.7197494246
2014-08-14,386983.0049558888,549792.8564531108,143730.08648156578,897626.1127596456
2014-08-15,386290.7614837812,550156.355862336,142789.0304961311,898219.5845697346
2014-08-18,392633.4615423122,564979.0539940746,142193.90077378243,922420.0461589202
2014-08-19,397399.4635278486,575863.8418592069,141875.2844788348,940191.2298054749
2014-08-20,397624.21533492615,577378.4227309786,141351.84342284934,942664.0290141793
2014-08-21,399832.0558084503,585133.0767944495,139827.03686845698,955324.760962745
2014-08-22,399798.2909862033,584365.6891527518,140179.7906235776,954071.8760303347
2014-08-25,400099.13824626646,586021.6309058889,139667.72872098314,956775.4698318513
2014-08-26,401137.8002349242,586889.9906057047,140361.85707783338,958193.208044842
2014-08-27,401209.67313455197,587112.1291335647,140327.6058261265,958555.8852621187
2014-08-28,400576.04817452544,584224.3282713867,141101.50204824758,953841.0814375224
2014-08-29,403883.2974052661,591655.8717488797,140942.19390077377,965974.2828882313
2014-09-02,402417.1679535409,593453.174383382,138427.40100136548,968908.6712825604
2014-09-03,398480.7751578761,583860.8288621615,138996.35867091487,953247.6096274335
2014-09-04,396478.84598581726,581053.8056464781,138233.9553937187,948664.6884273016
2014-09-05,402055.90288343665,591756.8438069979,138893.946290396,966139.1361688118
2014-09-08,401309.0552478644,593130.0637974043,137380.51888939465,968381.1407847038
2014-09-09,395834.2796925387,581033.6112348547,137539.82703686846,948631.7177711859
2014-09-10,400904.1009822571,593311.813502017,136845.69868001825,968677.8766897485
2014-09-11,401322.155890826,595977.475836335,135949.0213928084,973030.0032970678
2014-09-12,395934.4705091054,586829.4073708341,134706.41784251254,958094.296076494
2014-09-15,391691.87023824756,577115.895379872,135002.27583067823,942235.4104846708
2014-09-16,397838.6824969967,589919.1523492483,135218.47974510698,963138.8064622508
2014-09-17,398221.9409874946,593634.9240879948,133750.5689576696,969205.4071876053
2014-09-18,404036.1049671526,605610.2101808027,134023.66863905327,988757.0062644271
2014-09-19,401487.8891937434,601672.2999141965,133238.5070550751,982327.728321796
2014-09-22,395054.4319784896,588364.1826542295,132965.4073736914,960600.0659413146
2014-09-23,394015.04797675577,584446.4667992467,133818.84387801547,954203.7586547994
2014-09-24,398415.4542833048,595149.5049597664,133192.99044151115,971678.2063963094
2014-09-25,381616.9447645017,558234.1205117853,133579.88165680473,911407.8470161577
2014-09-26,389098.93566308863,575076.2598058862,133204.36959490215,938905.3742169491
2014-09-29,388542.2362246491,573945.3727549632,133170.23213472916,937059.0174744498
2014-09-30,390184.322987409,579317.0862468467,132237.14155666815,945829.2120013208
2014-10-01,378240.8286898497,552357.5467293112,132874.37414656347,901813.386086385
2014-10-02,378206.8171397834,552357.5467293112,132840.23668639048,901813.386086385
2014-10-03,381391.90289006033,564938.6651708279,130416.47701411012,922354.1048466885
2014-10-06,383289.4185377036,565584.8863427838,132032.31679563038,923409.1658424024
2014-10-07,372032.28056170617,539453.3177018168,132407.82885753296,880745.136828225
2014-10-08,386414.1960456696,568937.158672305,133671.0286754665,928882.2947576678
2014-10-09,374382.30131611146,541472.758864179,133864.3604915794,884042.2024398306
2014-10-10,355871.9932201456,500013.6318008829,133807.46472462447,816353.4454335661
2014-10-13,349043.3378035464,482303.1328069664,134865.72598998633,787438.1800197844
2014-10-14,349796.8440507165,483817.713678738,134945.38006372325,789910.9792284886
2014-10-15,346385.2278598238,475134.1166805804,135400.54619936275,775733.597098584
2014-10-16,342421.33503792493,465642.7432174781,135662.26672735545,760237.3887240374
2014-10-17,350250.33138493396,483817.713678738,135400.54619936275,789910.9792284886
2014-10-20,355519.1318556856,493591.80890457105,136322.25762403276,805868.77678866
2014-10-21,368829.00435923797,522934.288993694,136572.59899863446,853775.1401252906
2014-10-22,366973.93539980275,520498.587322478,135798.8165680473,838839.4329047168
2014-10-23,368633.7939074883,526316.346091306,134865.72598998633,868315.1994724716
2014-10-24,370487.80855229986,530914.7026221877,134672.28038233952,891394.6587537114
2014-10-27,370399.33653496695,531454.5906359348,134342.2849340009,894988.4602703616
